fold,split,source,material_id
2,train,nebDFT2k:mp-753961_4_7_0_1_0,mp-753961
2,train,nebDFT2k:mp-754105_0_3_0_1_0,mp-754105
2,train,nebDFT2k:mp-754284_0_3_1_0_0,mp-754284
2,train,nebDFT2k:mp-754635_0_0_1_0_0,mp-754635
2,train,nebDFT2k:mp-754733_1_0_1_1_0,mp-754733
2,train,nebDFT2k:mp-754733_0_1_0_0_0,mp-754733
2,train,nebDFT2k:mp-754733_2_0_1_1_0,mp-754733
2,train,nebDFT2k:mp-754733_2_3_1_1_0,mp-754733
2,train,nebDFT2k:mp-754838_0_2_0_0_0,mp-754838
2,train,nebDFT2k:mp-754927_4_0_1_-1_0,mp-754927
2,train,nebDFT2k:mp-755013_0_3_0_1_0,mp-755013
2,train,nebDFT2k:mp-755064_1_9_0_0_0,mp-755064
2,train,nebDFT2k:mp-755151_4_7_1_0_-1,mp-755151
2,train,nebDFT2k:mp-755151_3_4_0_0_0,mp-755151
2,train,nebDFT2k:mp-755151_8_9_0_0_0,mp-755151
2,train,nebDFT2k:mp-755151_8_8_1_0_0,mp-755151
2,train,nebDFT2k:mp-755163_2_4_1_0_0,mp-755163
2,train,nebDFT2k:mp-755224_0_1_1_1_0,mp-755224
2,train,nebDFT2k:mp-755224_0_1_0_1_0,mp-755224
2,train,nebDFT2k:mp-755224_3_1_0_0_1,mp-755224
2,train,nebDFT2k:mp-755224_2_3_0_0_0,mp-755224
2,train,nebDFT2k:mp-755225_0_3_0_0_0,mp-755225
2,train,nebDFT2k:mp-755309_0_1_0_0_0,mp-755309
2,train,nebDFT2k:mp-755352_0_1_0_0_0,mp-755352
2,train,nebDFT2k:mp-755452_2_2_1_0_0,mp-755452
2,train,nebDFT2k:mp-755452_2_3_0_0_1,mp-755452
2,train,nebDFT2k:mp-755452_2_3_0_0_0,mp-755452
2,train,nebDFT2k:mp-755505_0_1_0_0_0,mp-755505
2,train,nebDFT2k:mp-755545_5_7_0_1_1,mp-755545
2,train,nebDFT2k:mp-755571_0_1_0_1_0,mp-755571
2,train,nebDFT2k:mp-755830_3_5_0_0_0,mp-755830
2,train,nebDFT2k:mp-755830_3_0_1_0_0,mp-755830
2,train,nebDFT2k:mp-755986_2_1_0_0_1,mp-755986
2,train,nebDFT2k:mp-756248_5_8_0_1_0,mp-756248
2,train,nebDFT2k:mp-756248_6_5_0_0_1,mp-756248
2,train,nebDFT2k:mp-756262_4_11_0_1_0,mp-756262
2,train,nebDFT2k:mp-756266_0_1_0_0_0,mp-756266
2,train,nebDFT2k:mp-756311_1_3_0_0_0,mp-756311
2,train,nebDFT2k:mp-756311_0_3_0_0_0,mp-756311
2,train,nebDFT2k:mp-756344_1_5_1_0_0,mp-756344
2,train,nebDFT2k:mp-756454_0_1_0_1_-1,mp-756454
2,train,nebDFT2k:mp-756495_0_11_1_0_0,mp-756495
2,train,nebDFT2k:mp-756495_1_10_0_1_0,mp-756495
2,train,nebDFT2k:mp-756529_0_1_0_1_-1,mp-756529
2,train,nebDFT2k:mp-756544_1_2_0_0_1,mp-756544
2,train,nebDFT2k:mp-756560_0_2_0_0_0,mp-756560
2,train,nebDFT2k:mp-756615_1_5_0_0_0,mp-756615
2,train,nebDFT2k:mp-756639_0_4_0_0_0,mp-756639
2,train,nebDFT2k:mp-756639_1_0_1_0_0,mp-756639
2,train,nebDFT2k:mp-756639_1_3_1_0_0,mp-756639
2,train,nebDFT2k:mp-756675_0_2_1_0_0,mp-756675
2,train,nebDFT2k:mp-756718_0_7_0_1_0,mp-756718
2,train,nebDFT2k:mp-756718_5_1_1_0_0,mp-756718
2,train,nebDFT2k:mp-756793_0_1_0_1_0,mp-756793
2,train,nebDFT2k:mp-756793_1_0_1_-1_0,mp-756793
2,train,nebDFT2k:mp-756811_0_7_1_-1_0,mp-756811
2,train,nebDFT2k:mp-757089_0_0_0_1_0,mp-757089
2,train,nebDFT2k:mp-757099_2_3_0_0_0,mp-757099
2,train,nebDFT2k:mp-757099_3_2_1_0_1,mp-757099
2,train,nebDFT2k:mp-757104_2_3_1_1_0,mp-757104
2,train,nebDFT2k:mp-757148_0_0_1_1_0,mp-757148
2,train,nebDFT2k:mp-757148_0_3_1_1_0,mp-757148
2,train,nebDFT2k:mp-757148_1_4_1_0_0,mp-757148
2,train,nebDFT2k:mp-757148_0_3_1_0_0,mp-757148
2,train,nebDFT2k:mp-757150_2_7_0_0_0,mp-757150
2,train,nebDFT2k:mp-757150_8_1_1_1_0,mp-757150
2,train,nebDFT2k:mp-757257_0_3_0_1_0,mp-757257
2,train,nebDFT2k:mp-757257_0_1_0_0_0,mp-757257
2,train,nebDFT2k:mp-757417_0_3_0_0_1,mp-757417
2,train,nebDFT2k:mp-757602_0_0_0_1_0,mp-757602
2,train,nebDFT2k:mp-757602_2_3_1_0_0,mp-757602
2,train,nebDFT2k:mp-757602_2_3_0_0_0,mp-757602
2,train,nebDFT2k:mp-757602_2_2_0_1_0,mp-757602
2,train,nebDFT2k:mp-757611_2_2_1_0_0,mp-757611
2,train,nebDFT2k:mp-757611_2_0_1_-1_1,mp-757611
2,train,nebDFT2k:mp-757611_1_1_1_0_0,mp-757611
2,train,nebDFT2k:mp-757611_1_0_1_-1_0,mp-757611
2,train,nebDFT2k:mp-757646_9_5_1_0_0,mp-757646
2,train,nebDFT2k:mp-757769_10_16_1_0_0,mp-757769
2,train,nebDFT2k:mp-757769_8_16_0_0_1,mp-757769
2,train,nebDFT2k:mp-757822_1_0_0_0_1,mp-757822
2,train,nebDFT2k:mp-757842_3_2_0_1_1,mp-757842
2,train,nebDFT2k:mp-757905_0_2_0_1_1,mp-757905
2,train,nebDFT2k:mp-757940_0_1_0_0_0,mp-757940
2,train,nebDFT2k:mp-757980_0_2_0_0_0,mp-757980
2,train,nebDFT2k:mp-757980_0_1_0_1_0,mp-757980
2,train,nebDFT2k:mp-758017_2_3_0_0_0,mp-758017
2,train,nebDFT2k:mp-758054_0_0_1_-1_0,mp-758054
2,train,nebDFT2k:mp-758081_3_2_0_1_1,mp-758081
2,train,nebDFT2k:mp-758146_0_3_0_0_1,mp-758146
2,train,nebDFT2k:mp-758202_1_3_0_0_1,mp-758202
2,train,nebDFT2k:mp-758202_0_1_1_1_0,mp-758202
2,train,nebDFT2k:mp-758251_3_0_0_1_1,mp-758251
2,train,nebDFT2k:mp-758296_1_1_1_0_0,mp-758296
2,train,nebDFT2k:mp-758412_7_3_1_0_0,mp-758412
2,train,nebDFT2k:mp-758604_0_1_0_0_0,mp-758604
2,train,nebDFT2k:mp-758767_2_4_0_0_0,mp-758767
2,train,nebDFT2k:mp-758819_3_7_0_0_0,mp-758819
2,train,nebDFT2k:mp-758819_2_9_0_0_0,mp-758819
2,train,nebDFT2k:mp-758819_2_6_0_0_0,mp-758819
2,train,nebDFT2k:mp-758861_8_16_0_1_1,mp-758861
2,train,nebDFT2k:mp-759002_10_12_0_0_0,mp-759002
2,train,nebDFT2k:mp-759002_16_17_0_0_0,mp-759002
2,train,nebDFT2k:mp-759194_9_14_1_0_0,mp-759194
2,train,nebDFT2k:mp-759194_13_7_1_0_0,mp-759194
2,train,nebDFT2k:mp-759213_2_1_1_-1_1,mp-759213
2,train,nebDFT2k:mp-759347_0_12_0_1_0,mp-759347
2,train,nebDFT2k:mp-759392_2_3_0_0_0,mp-759392
2,train,nebDFT2k:mp-759506_1_3_0_0_0,mp-759506
2,train,nebDFT2k:mp-759521_1_6_0_0_0,mp-759521
2,train,nebDFT2k:mp-759652_8_12_0_0_0,mp-759652
2,train,nebDFT2k:mp-759732_6_1_0_1_0,mp-759732
2,train,nebDFT2k:mp-759757_0_0_0_1_0,mp-759757
2,train,nebDFT2k:mp-760164_0_2_0_0_1,mp-760164
2,train,nebDFT2k:mp-760214_0_6_1_0_0,mp-760214
2,train,nebDFT2k:mp-760236_1_4_1_1_0,mp-760236
2,train,nebDFT2k:mp-760283_2_8_0_1_0,mp-760283
2,train,nebDFT2k:mp-7603_0_2_0_0_0,mp-7603
2,train,nebDFT2k:mp-760316_0_1_0_1_0,mp-760316
2,train,nebDFT2k:mp-760701_0_1_0_0_0,mp-760701
2,train,nebDFT2k:mp-760791_1_4_0_0_0,mp-760791
2,train,nebDFT2k:mp-760791_1_6_0_1_0,mp-760791
2,train,nebDFT2k:mp-760791_1_3_1_1_0,mp-760791
2,train,nebDFT2k:mp-761897_0_4_0_0_0,mp-761897
2,train,nebDFT2k:mp-762240_8_12_0_0_0,mp-762240
2,train,nebDFT2k:mp-762240_8_15_0_0_1,mp-762240
2,train,nebDFT2k:mp-762240_8_13_0_0_0,mp-762240
2,train,nebDFT2k:mp-762676_3_1_0_1_-1,mp-762676
2,train,nebDFT2k:mp-762676_0_1_1_1_0,mp-762676
2,train,nebDFT2k:mp-762676_3_2_0_1_0,mp-762676
2,train,nebDFT2k:mp-762676_0_1_1_0_0,mp-762676
2,train,nebDFT2k:mp-764000_1_1_1_-1_0,mp-764000
2,train,nebDFT2k:mp-764063_2_2_1_-1_0,mp-764063
2,train,nebDFT2k:mp-764236_1_1_1_0_0,mp-764236
2,train,nebDFT2k:mp-764236_1_2_1_0_0,mp-764236
2,train,nebDFT2k:mp-764837_0_5_1_0_0,mp-764837
2,train,nebDFT2k:mp-764869_6_7_0_0_0,mp-764869
2,train,nebDFT2k:mp-765045_3_2_0_1_0,mp-765045
2,train,nebDFT2k:mp-765219_4_7_0_0_0,mp-765219
2,train,nebDFT2k:mp-765497_0_1_0_0_0,mp-765497
2,train,nebDFT2k:mp-765559_1_0_0_0_1,mp-765559
2,train,nebDFT2k:mp-765775_0_1_0_1_0,mp-765775
2,train,nebDFT2k:mp-765840_0_1_0_0_0,mp-765840
2,train,nebDFT2k:mp-765840_2_3_1_1_0,mp-765840
2,train,nebDFT2k:mp-765840_0_1_0_1_0,mp-765840
2,train,nebDFT2k:mp-765840_0_0_0_1_0,mp-765840
2,train,nebDFT2k:mp-765948_0_1_0_0_1,mp-765948
2,train,nebDFT2k:mp-766022_2_3_0_1_0,mp-766022
2,train,nebDFT2k:mp-766022_2_2_0_1_0,mp-766022
2,train,nebDFT2k:mp-766040_0_6_0_0_0,mp-766040
2,train,nebDFT2k:mp-766106_0_2_0_0_0,mp-766106
2,train,nebDFT2k:mp-766133_0_2_0_0_0,mp-766133
2,train,nebDFT2k:mp-766133_5_3_0_0_1,mp-766133
2,train,nebDFT2k:mp-766137_0_8_0_0_0,mp-766137
2,train,nebDFT2k:mp-766176_0_0_0_1_0,mp-766176
2,train,nebDFT2k:mp-766409_14_9_0_1_1,mp-766409
2,train,nebDFT2k:mp-766409_0_4_0_0_0,mp-766409
2,train,nebDFT2k:mp-766409_14_7_0_0_1,mp-766409
2,train,nebDFT2k:mp-766409_0_23_1_0_-1,mp-766409
2,train,nebDFT2k:mp-766409_1_5_0_0_0,mp-766409
2,train,nebDFT2k:mp-766453_0_2_0_0_0,mp-766453
2,train,nebDFT2k:mp-766509_2_1_0_0_1,mp-766509
2,train,nebDFT2k:mp-766509_1_9_0_1_0,mp-766509
2,train,nebDFT2k:mp-766509_10_8_0_0_1,mp-766509
2,train,nebDFT2k:mp-766509_4_11_0_1_0,mp-766509
2,train,nebDFT2k:mp-766509_2_10_0_1_0,mp-766509
2,train,nebDFT2k:mp-766531_2_3_0_0_0,mp-766531
2,train,nebDFT2k:mp-766535_0_2_0_0_0,mp-766535
2,train,nebDFT2k:mp-766535_6_11_0_0_0,mp-766535
2,train,nebDFT2k:mp-766540_0_4_0_0_0,mp-766540
2,train,nebDFT2k:mp-766566_4_5_0_0_0,mp-766566
2,train,nebDFT2k:mp-766566_8_9_0_0_0,mp-766566
2,train,nebDFT2k:mp-766581_4_0_0_1_0,mp-766581
2,train,nebDFT2k:mp-766597_4_0_1_0_0,mp-766597
2,train,nebDFT2k:mp-767601_0_4_0_0_1,mp-767601
2,train,nebDFT2k:mp-767604_3_8_0_0_0,mp-767604
2,train,nebDFT2k:mp-767604_2_6_0_0_0,mp-767604
2,train,nebDFT2k:mp-768041_0_3_0_0_0,mp-768041
2,train,nebDFT2k:mp-768084_4_2_0_1_0,mp-768084
2,train,nebDFT2k:mp-768387_14_7_0_1_0,mp-768387
2,train,nebDFT2k:mp-768410_0_3_0_0_0,mp-768410
2,train,nebDFT2k:mp-768431_11_21_0_1_0,mp-768431
2,train,nebDFT2k:mp-768440_2_3_0_0_0,mp-768440
2,train,nebDFT2k:mp-768449_12_22_0_1_0,mp-768449
2,train,nebDFT2k:mp-768475_4_18_0_0_0,mp-768475
2,train,nebDFT2k:mp-768475_15_16_0_0_0,mp-768475
2,train,nebDFT2k:mp-768575_2_3_0_1_0,mp-768575
2,train,nebDFT2k:mp-768576_5_2_1_0_0,mp-768576
2,train,nebDFT2k:mp-768576_3_4_0_1_0,mp-768576
2,train,nebDFT2k:mp-768576_5_4_0_1_-1,mp-768576
2,train,nebDFT2k:mp-768576_5_0_1_0_0,mp-768576
2,train,nebDFT2k:mp-768576_5_1_1_0_0,mp-768576
2,train,nebDFT2k:mp-768576_3_4_0_0_0,mp-768576
2,train,nebDFT2k:mp-768576_3_2_1_0_0,mp-768576
2,train,nebDFT2k:mp-768576_1_2_0_1_0,mp-768576
2,train,nebDFT2k:mp-768576_3_5_0_0_1,mp-768576
2,train,nebDFT2k:mp-768576_1_0_0_1_0,mp-768576
2,train,nebDFT2k:mp-768576_3_0_1_0_0,mp-768576
2,train,nebDFT2k:mp-768601_9_11_0_0_0,mp-768601
2,train,nebDFT2k:mp-768601_1_5_0_0_0,mp-768601
2,train,nebDFT2k:mp-768601_3_8_0_0_0,mp-768601
2,train,nebDFT2k:mp-768601_8_0_0_0_1,mp-768601
2,train,nebDFT2k:mp-768601_3_7_0_0_1,mp-768601
2,train,nebDFT2k:mp-768603_3_2_0_1_0,mp-768603
2,train,nebDFT2k:mp-768606_0_5_0_1_0,mp-768606
2,train,nebDFT2k:mp-768606_0_3_0_0_0,mp-768606
2,train,nebDFT2k:mp-768606_5_6_0_0_0,mp-768606
2,train,nebDFT2k:mp-768644_2_4_0_0_0,mp-768644
2,train,nebDFT2k:mp-768690_1_4_1_1_0,mp-768690
2,train,nebDFT2k:mp-768690_0_0_1_0_0,mp-768690
2,train,nebDFT2k:mp-768690_1_5_0_0_0,mp-768690
2,train,nebDFT2k:mp-768690_1_5_1_0_0,mp-768690
2,train,nebDFT2k:mp-768712_1_7_0_0_0,mp-768712
2,train,nebDFT2k:mp-768712_5_0_0_1_1,mp-768712
2,train,nebDFT2k:mp-768731_0_3_0_0_0,mp-768731
2,train,nebDFT2k:mp-768851_1_5_0_0_0,mp-768851
2,train,nebDFT2k:mp-768851_3_5_0_0_0,mp-768851
2,train,nebDFT2k:mp-768851_1_2_1_1_0,mp-768851
2,train,nebDFT2k:mp-768921_0_1_0_0_0,mp-768921
2,train,nebDFT2k:mp-768947_0_2_0_0_0,mp-768947
2,train,nebDFT2k:mp-768947_5_3_0_1_0,mp-768947
2,train,nebDFT2k:mp-768947_9_1_0_0_1,mp-768947
2,train,nebDFT2k:mp-768947_8_0_0_0_1,mp-768947
2,train,nebDFT2k:mp-768960_2_32_0_1_0,mp-768960
2,train,nebDFT2k:mp-768967_12_22_0_0_0,mp-768967
2,train,nebDFT2k:mp-768982_2_6_0_0_0,mp-768982
2,train,nebDFT2k:mp-768990_0_6_0_0_0,mp-768990
2,train,nebDFT2k:mp-769048_0_2_0_0_0,mp-769048
2,train,nebDFT2k:mp-769287_4_0_0_1_0,mp-769287
2,train,nebDFT2k:mp-769287_4_0_0_0_1,mp-769287
2,train,nebDFT2k:mp-769287_1_2_1_0_0,mp-769287
2,train,nebDFT2k:mp-769287_0_3_0_0_0,mp-769287
2,train,nebDFT2k:mp-769319_0_1_0_0_0,mp-769319
2,train,nebDFT2k:mp-769319_0_3_0_0_0,mp-769319
2,train,nebDFT2k:mp-769384_2_7_0_0_0,mp-769384
2,train,nebDFT2k:mp-769384_0_1_1_0_0,mp-769384
2,train,nebDFT2k:mp-769572_0_3_0_0_0,mp-769572
2,train,nebDFT2k:mp-770194_2_9_1_1_1,mp-770194
2,train,nebDFT2k:mp-770194_0_1_0_0_0,mp-770194
2,train,nebDFT2k:mp-770212_0_23_1_1_1,mp-770212
2,train,nebDFT2k:mp-770212_0_9_0_0_1,mp-770212
2,train,nebDFT2k:mp-770212_3_7_0_0_0,mp-770212
2,train,nebDFT2k:mp-770212_6_8_0_0_0,mp-770212
2,train,nebDFT2k:mp-770371_2_3_1_1_0,mp-770371
2,train,nebDFT2k:mp-770382_2_2_1_0_0,mp-770382
2,train,nebDFT2k:mp-770383_1_2_1_0_0,mp-770383
2,train,nebDFT2k:mp-770469_6_3_1_0_1,mp-770469
2,train,nebDFT2k:mp-770469_0_3_0_0_1,mp-770469
2,train,nebDFT2k:mp-770491_0_14_1_0_0,mp-770491
2,train,nebDFT2k:mp-770491_5_8_0_0_0,mp-770491
2,train,nebDFT2k:mp-770491_4_9_0_0_0,mp-770491
2,train,nebDFT2k:mp-770495_2_3_1_-1_0,mp-770495
2,train,nebDFT2k:mp-770586_4_5_0_0_0,mp-770586
2,train,nebDFT2k:mp-770623_3_1_0_0_1,mp-770623
2,train,nebDFT2k:mp-770623_1_0_1_1_0,mp-770623
2,train,nebDFT2k:mp-770623_2_0_1_0_0,mp-770623
2,train,nebDFT2k:mp-770623_1_0_1_0_0,mp-770623
2,train,nebDFT2k:mp-770686_2_5_0_0_0,mp-770686
2,train,nebDFT2k:mp-770686_5_3_0_1_0,mp-770686
2,train,nebDFT2k:mp-770686_4_3_0_0_1,mp-770686
2,train,nebDFT2k:mp-770707_2_4_0_0_0,mp-770707
2,train,nebDFT2k:mp-770733_0_1_1_1_0,mp-770733
2,train,nebDFT2k:mp-770743_1_0_1_1_0,mp-770743
2,train,nebDFT2k:mp-770743_1_0_0_1_0,mp-770743
2,train,nebDFT2k:mp-770743_1_3_0_0_0,mp-770743
2,train,nebDFT2k:mp-770743_3_4_0_1_0,mp-770743
2,train,nebDFT2k:mp-770744_0_1_0_0_0,mp-770744
2,train,nebDFT2k:mp-770744_2_0_0_1_0,mp-770744
2,train,nebDFT2k:mp-770744_2_3_1_1_0,mp-770744
2,train,nebDFT2k:mp-770744_2_3_0_1_0,mp-770744
2,train,nebDFT2k:mp-770744_1_0_0_1_0,mp-770744
2,train,nebDFT2k:mp-770805_2_9_0_1_-1,mp-770805
2,train,nebDFT2k:mp-770805_4_0_0_1_0,mp-770805
2,train,nebDFT2k:mp-770805_0_3_0_0_0,mp-770805
2,train,nebDFT2k:mp-770805_0_1_0_0_0,mp-770805
2,train,nebDFT2k:mp-770851_2_1_1_0_0,mp-770851
2,train,nebDFT2k:mp-770952_2_1_0_1_-1,mp-770952
2,train,nebDFT2k:mp-770952_2_3_0_0_0,mp-770952
2,train,nebDFT2k:mp-771027_0_0_1_0_0,mp-771027
2,train,nebDFT2k:mp-771027_4_0_1_0_0,mp-771027
2,train,nebDFT2k:mp-771065_5_3_1_1_0,mp-771065
2,train,nebDFT2k:mp-771196_3_6_0_0_0,mp-771196
2,train,nebDFT2k:mp-771196_0_1_1_0_0,mp-771196
2,train,nebDFT2k:mp-771254_1_3_1_1_-1,mp-771254
2,train,nebDFT2k:mp-771254_2_3_0_0_0,mp-771254
2,train,nebDFT2k:mp-771365_18_4_1_0_0,mp-771365
2,train,nebDFT2k:mp-771365_12_15_0_0_0,mp-771365
2,train,nebDFT2k:mp-771389_5_3_0_1_0,mp-771389
2,train,nebDFT2k:mp-771389_2_3_0_0_0,mp-771389
2,train,nebDFT2k:mp-771389_5_7_0_0_0,mp-771389
2,train,nebDFT2k:mp-771701_4_2_0_1_1,mp-771701
2,train,nebDFT2k:mp-771701_2_0_1_0_0,mp-771701
2,train,nebDFT2k:mp-771701_5_7_1_0_0,mp-771701
2,train,nebDFT2k:mp-771701_0_1_0_0_0,mp-771701
2,train,nebDFT2k:mp-771701_4_6_0_0_0,mp-771701
2,train,nebDFT2k:mp-772182_0_3_0_0_1,mp-772182
2,train,nebDFT2k:mp-772260_4_15_0_1_-1,mp-772260
2,train,nebDFT2k:mp-772396_2_1_1_0_0,mp-772396
2,train,nebDFT2k:mp-772434_0_10_0_0_0,mp-772434
2,train,nebDFT2k:mp-772511_7_5_1_0_0,mp-772511
2,train,nebDFT2k:mp-772511_5_6_0_0_0,mp-772511
2,train,nebDFT2k:mp-772517_3_12_1_0_0,mp-772517
2,train,nebDFT2k:mp-772545_5_6_0_0_0,mp-772545
2,train,nebDFT2k:mp-772545_1_7_0_0_0,mp-772545
2,train,nebDFT2k:mp-772715_2_3_0_0_0,mp-772715
2,train,nebDFT2k:mp-772830_2_7_0_0_0,mp-772830
2,train,nebDFT2k:mp-772830_3_6_0_0_1,mp-772830
2,train,nebDFT2k:mp-772830_0_0_1_0_0,mp-772830
2,train,nebDFT2k:mp-772830_0_5_0_0_0,mp-772830
2,train,nebDFT2k:mp-772830_0_2_0_0_0,mp-772830
2,train,nebDFT2k:mp-772830_3_1_0_1_0,mp-772830
2,train,nebDFT2k:mp-772830_0_3_0_0_0,mp-772830
2,train,nebDFT2k:mp-773004_10_12_0_0_0,mp-773004
2,train,nebDFT2k:mp-773004_11_15_0_0_0,mp-773004
2,train,nebDFT2k:mp-773004_8_11_1_0_0,mp-773004
2,train,nebDFT2k:mp-773004_8_15_0_0_0,mp-773004
2,train,nebDFT2k:mp-773004_8_9_0_0_0,mp-773004
2,train,nebDFT2k:mp-773015_11_16_0_0_1,mp-773015
2,train,nebDFT2k:mp-773180_2_6_0_0_1,mp-773180
2,train,nebDFT2k:mp-773519_2_3_0_1_0,mp-773519
2,train,nebDFT2k:mp-773674_2_3_0_0_0,mp-773674
2,train,nebDFT2k:mp-774293_0_0_1_0_0,mp-774293
2,train,nebDFT2k:mp-774334_6_7_0_0_0,mp-774334
2,train,nebDFT2k:mp-774572_2_3_0_0_0,mp-774572
2,train,nebDFT2k:mp-774631_2_4_0_0_0,mp-774631
2,train,nebDFT2k:mp-774631_6_7_1_0_0,mp-774631
2,train,nebDFT2k:mp-774702_3_4_0_0_0,mp-774702
2,train,nebDFT2k:mp-774702_2_3_0_0_0,mp-774702
2,train,nebDFT2k:mp-774753_2_4_0_0_0,mp-774753
2,train,nebDFT2k:mp-774753_2_8_0_0_0,mp-774753
2,train,nebDFT2k:mp-774753_12_25_0_0_0,mp-774753
2,train,nebDFT2k:mp-774753_4_9_0_0_0,mp-774753
2,train,nebDFT2k:mp-774781_0_2_0_0_0,mp-774781
2,train,nebDFT2k:mp-774845_1_0_1_1_0,mp-774845
2,train,nebDFT2k:mp-774877_2_3_1_1_0,mp-774877
2,train,nebDFT2k:mp-774877_1_0_1_1_0,mp-774877
2,train,nebDFT2k:mp-774877_2_3_0_0_0,mp-774877
2,train,nebDFT2k:mp-774877_1_3_0_1_1,mp-774877
2,train,nebDFT2k:mp-774921_6_4_1_-1_-1,mp-774921
2,train,nebDFT2k:mp-775166_1_4_0_0_0,mp-775166
2,train,nebDFT2k:mp-775203_0_7_0_0_0,mp-775203
2,train,nebDFT2k:mp-775203_1_0_0_1_0,mp-775203
2,train,nebDFT2k:mp-775215_0_1_1_0_1,mp-775215
2,train,nebDFT2k:mp-775412_4_11_0_0_0,mp-775412
2,train,nebDFT2k:mp-775424_5_5_1_0_0,mp-775424
2,train,nebDFT2k:mp-775424_5_7_0_0_1,mp-775424
2,train,nebDFT2k:mp-775490_4_7_1_-1_0,mp-775490
2,train,nebDFT2k:mp-775490_1_7_1_-1_-1,mp-775490
2,train,nebDFT2k:mp-775490_1_2_1_0_0,mp-775490
2,train,nebDFT2k:mp-775490_7_4_0_1_0,mp-775490
2,train,nebDFT2k:mp-775945_4_6_0_0_0,mp-775945
2,train,nebDFT2k:mp-776073_0_2_0_0_0,mp-776073
2,train,nebDFT2k:mp-776073_1_2_0_0_0,mp-776073
2,train,nebDFT2k:mp-776073_7_5_1_0_0,mp-776073
2,train,nebDFT2k:mp-776279_1_0_0_0_1,mp-776279
2,train,nebDFT2k:mp-776394_10_18_0_0_0,mp-776394
2,train,nebDFT2k:mp-776394_14_16_0_0_0,mp-776394
2,train,nebDFT2k:mp-776394_10_12_1_0_0,mp-776394
2,train,nebDFT2k:mp-776411_3_5_0_0_0,mp-776411
2,train,nebDFT2k:mp-776411_6_7_1_0_0,mp-776411
2,train,nebDFT2k:mp-776411_0_1_0_0_0,mp-776411
2,train,nebDFT2k:mp-776446_0_2_0_0_0,mp-776446
2,train,nebDFT2k:mp-776446_0_5_1_1_0,mp-776446
2,train,nebDFT2k:mp-776484_3_7_0_0_1,mp-776484
2,train,nebDFT2k:mp-776484_3_2_0_0_1,mp-776484
2,train,nebDFT2k:mp-776578_0_2_1_0_0,mp-776578
2,train,nebDFT2k:mp-776588_5_2_1_0_0,mp-776588
2,train,nebDFT2k:mp-776654_1_4_1_1_0,mp-776654
2,train,nebDFT2k:mp-776663_1_3_0_1_1,mp-776663
2,train,nebDFT2k:mp-776663_1_3_0_0_1,mp-776663
2,train,nebDFT2k:mp-776663_1_0_1_0_0,mp-776663
2,train,nebDFT2k:mp-777270_9_2_0_1_0,mp-777270
2,train,nebDFT2k:mp-777350_7_4_1_0_-1,mp-777350
2,train,nebDFT2k:mp-777350_8_5_1_-1_0,mp-777350
2,train,nebDFT2k:mp-777350_6_3_1_0_0,mp-777350
2,train,nebDFT2k:mp-777376_10_24_1_0_1,mp-777376
2,train,nebDFT2k:mp-777402_2_0_1_1_0,mp-777402
2,train,nebDFT2k:mp-777838_25_28_0_0_0,mp-777838
2,train,nebDFT2k:mp-777878_10_14_0_0_0,mp-777878
2,train,nebDFT2k:mp-777878_14_20_0_0_0,mp-777878
2,train,nebDFT2k:mp-778109_1_10_1_0_1,mp-778109
2,train,nebDFT2k:mp-778189_18_3_0_0_1,mp-778189
2,train,nebDFT2k:mp-778220_2_3_1_-1_0,mp-778220
2,train,nebDFT2k:mp-778220_0_1_1_-1_0,mp-778220
2,train,nebDFT2k:mp-778220_3_2_0_1_0,mp-778220
2,train,nebDFT2k:mp-778397_1_3_0_0_0,mp-778397
2,train,nebDFT2k:mp-778397_0_6_0_0_0,mp-778397
2,train,nebDFT2k:mp-778397_0_3_0_0_0,mp-778397
2,train,nebDFT2k:mp-778397_0_2_0_0_0,mp-778397
2,train,nebDFT2k:mp-778397_6_0_1_0_0,mp-778397
2,train,nebDFT2k:mp-778397_6_7_0_0_0,mp-778397
2,train,nebDFT2k:mp-778397_2_6_0_0_0,mp-778397
2,train,nebDFT2k:mp-778578_0_3_0_0_0,mp-778578
2,train,nebDFT2k:mp-778877_0_6_0_0_0,mp-778877
2,train,nebDFT2k:mp-778877_1_4_0_0_0,mp-778877
2,train,nebDFT2k:mp-778877_10_21_0_0_0,mp-778877
2,train,nebDFT2k:mp-778877_12_23_0_0_0,mp-778877
2,train,nebDFT2k:mp-778878_7_8_0_0_0,mp-778878
2,train,nebDFT2k:mp-778878_8_11_0_0_0,mp-778878
2,train,nebDFT2k:mp-778878_12_8_1_0_0,mp-778878
2,train,nebDFT2k:mp-778878_4_18_1_-1_0,mp-778878
2,train,nebDFT2k:mp-778878_8_15_0_0_0,mp-778878
2,train,nebDFT2k:mp-778878_6_16_0_0_0,mp-778878
2,train,nebDFT2k:mp-778878_12_11_1_1_0,mp-778878
2,train,nebDFT2k:mp-779342_8_1_1_0_0,mp-779342
2,train,nebDFT2k:mp-779364_0_6_1_0_0,mp-779364
2,train,nebDFT2k:mp-780226_5_0_1_1_0,mp-780226
2,train,nebDFT2k:mp-780226_4_11_0_1_0,mp-780226
2,train,nebDFT2k:mp-780226_0_6_0_0_0,mp-780226
2,train,nebDFT2k:mp-780226_1_2_1_0_0,mp-780226
