source,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range
nebDFT2k:mp-761269_2_1_1_-1_0,5.3726156269446115,5.236895367277378,1.0259161679103384,1.836675377003642,0.3410861025969735,7.0,1.1335520736233156,5.0,0.13134195746430044,Li31F64Ag16,F,3.0925325683270746,5.668750415482585,5.255075928023864,1.0787190314896709,1.4870873635487187,0.50188176920942,8.0,1.7476181949077594,6.0,0.6584676063703698
nebDFT2k:mp-761849_6_5_1_0_0,3.250060683621876,3.126427918897393,1.0395444155220073,2.013936185760942,0.7527283092691552,9.0,0.7978095688498543,2.0,0.04871586617992374,Li11O56Na20Ti20,O,0.5553302800402262,3.5434892704856735,3.151581216730247,1.1243528333253712,1.9516381480237377,0.5052641505192061,6.0,0.9489591445148338,3.0,0.25845314998498925
nebDFT2k:mp-761849_5_7_0_0_1,2.9533334865650294,2.4518512052380688,1.2045321022155044,2.10782655479315,0.25398564646984556,6.0,0.6564000272190287,4.0,0.0940499238909216,Li11O56Na20Ti20,O,0.2420158790543649,3.422331682791324,2.902129184381664,1.179248567296461,2.0462788563757326,0.5001014118483897,5.0,0.731058866336614,3.0,0.10168207339247826
nebDFT2k:mp-762319_14_26_0_0_0,2.6775086307571954,1.8746860061507236,1.428243781610607,2.0072899942401814,0.46226056173753904,7.0,0.7569980409377272,1.0,0.12284213200078165,Li31O32Ti8,O,0.3654362823960893,2.6762383240983563,2.4386869266123266,1.0974095505633523,1.931055718610974,0.4795643119406181,7.0,0.9089115912820245,3.0,0.19000585710394557
nebDFT2k:mp-763177_1_3_0_1_-1,2.6316245822025044,2.5082501557883936,1.049187448919078,1.9668027938139319,0.47537573599925975,8.0,0.9770901505492273,5.0,0.08171448717730967,Li63O64F32V32,O+F,0.8724040001665392,3.0190916432002513,2.874600156675127,1.0502648989945957,1.8328251849003145,0.4938621921713977,7.0,1.1758498686603827,4.0,0.301354388493728
nebDFT2k:mp-764867_1_8_0_1_1,6.468159418651844,5.757545086688716,1.123423146716827,2.0041403275148815,0.4681934455905279,7.0,0.8166029334270205,2.0,0.15456357345173044,Li23O96P24Mn8Fe8Co8,O,3.051324794156683,6.740900744290791,5.765287384979082,1.1692219822126435,1.7763644027719212,0.49154679236772136,8.0,1.3057680776311573,5.0,0.4984591575119577
nebDFT2k:mp-765411_1_6_0_0_0,2.7556792726643797,2.5933822413009766,1.0625812226129792,2.0685917962445415,0.4849192007835544,8.0,0.8604865453380774,8.0,0.12868659687200035,Li47O80Si16Cr16,O,0.7894969486511527,3.1187798885204523,2.8374521584105925,1.099148008284815,1.8845598332280102,0.5029480492439001,6.0,1.0643458230028753,11.0,0.07648052698332297
nebDFT2k:mp-765501_2_0_1_0_0,5.237488426479695,4.909483871899768,1.066810394562515,1.8355295660233084,0.6916090366090936,7.0,1.2311333688565673,9.0,0.1418067376540284,Li31O32F16Ni16,O+F,5.166685903379613,5.334792763964439,4.972665590492419,1.0728235524553262,1.4888090654889468,0.49662571174875747,12.0,1.9672090275398302,11.0,0.8161298146527611
nebDFT2k:mp-765964_0_6_1_0_0,4.530037698165633,4.256614499459573,1.0642348981193326,2.0522411169169583,0.0,8.0,0.7428131465853557,3.0,0.10869501576736462,Li31O112Si32V16,O,1.8177470151623096,4.732139462225401,4.269139463825761,1.1084527695388817,1.8395872951500296,0.5131765779577369,10.0,1.20591259851492,2.0,0.48872648269015573
nebDFT2k:mp-766130_4_2_1_0_0,6.385150756938662,5.693228034330339,1.1215343419297468,1.9668700789265157,0.5258345477944024,6.0,0.8656162878680601,3.0,0.18595891531713293,Li15O64P16Mn4Fe12,O,3.181846895572704,6.679409354725051,5.749963366464705,1.1616438104077529,1.782299549134451,0.48931958601113124,8.0,1.3333861235023834,4.0,0.5244510725971081
nebDFT2k:mp-766612_6_10_0_0_0,5.198326765151778,2.5519415350097088,2.037008565375304,2.045226214125869,1.0,8.0,0.7903843448998378,1.0,0.14046064875891873,Li23C8O56P8V8,O,0.7247375007712467,3.8023562875907406,3.2177970203336037,1.1816644317721858,1.970924255533962,0.506337530083511,11.0,0.9550382032039163,4.0,0.32812070354132694
nebDFT2k:mp-768421_3_7_0_0_0,3.130981446024046,2.923105716516852,1.0711146806400478,2.0038594813773547,0.4340001455643492,8.0,0.9108774088440735,8.0,0.15425723715646533,Li47O72Ti10Cr14,O,0.8987263936657695,3.265158836755371,2.9275694692134198,1.1153138708037746,1.8719029403490401,0.4991964620624894,6.0,1.1353089764735593,11.0,0.08855512067302462
nebDFT2k:mp-768433_7_19_0_0_0,2.6229498488267353,2.53803604873647,1.033456498828115,1.9871922376916658,0.22346443147671521,13.0,0.9671885279631213,5.0,0.07081343517024397,Li47O72Ti10Cr14,O,1.7851234266943043,3.227010571195984,2.918479983369306,1.105716191162801,1.817084658366686,0.48985146391690093,6.0,1.217949054758502,11.0,0.2071162164153515
nebDFT2k:mp-768508_3_7_0_0_0,3.674715946980547,3.503055403532611,1.0490030912085566,2.0833758584553213,1.0,6.0,0.6302324251277771,2.0,0.1403938664176806,Li15C8O56P8Fe8,O,0.8170667154476803,4.206144374107272,3.5479664016881687,1.1855085133010093,2.0001938285390413,0.7469721187661998,9.0,0.9323555629394392,5.0,0.3143114423544979
nebDFT2k:mp-768738_3_2_1_1_0,5.088264340128785,4.72576946025589,1.0767060016197376,1.9745976233546125,0.507672574460317,8.0,1.0790967513936065,2.0,0.3831762202951773,Li47B32O96Bi16,O,3.972911767905985,5.816531668632365,4.694878314143601,1.2389099949853262,1.6770517651343892,0.5142699207582733,10.0,1.7500628632783763,4.0,0.9566981034670214
nebDFT2k:mp-768843_14_11_0_1_1,2.9150319575286887,2.626165234827143,1.1099956388389853,2.059461317314461,0.4624404252348955,7.0,0.8084801121498634,8.0,0.13326661399589035,Li47O72Cr14Mn10,O,0.8562445707297917,3.147208771296291,2.7783435068693385,1.132764456056261,1.8729385208502733,0.49596455184559984,6.0,1.1054332514883487,11.0,0.09083663875633952
nebDFT2k:mp-769036_28_3_0_1_1,3.277594828118831,3.1180056153039875,1.0511831062880508,2.418667473793353,0.5150773513710025,6.0,0.35790223690271805,1.0,0.06832891956892373,Li63S72Nb16,S,1.4384065591897728,3.659638196008837,3.1805623372506804,1.1506261497054247,2.167365190682449,0.4974458365976056,6.0,0.5996852451897894,2.0,0.3223014188598234
nebDFT2k:mp-769036_8_9_1_0_0,3.43920591678596,3.261417451447093,1.0545126369088331,2.44696975236713,0.49966750828217227,5.0,0.32699417565830663,1.0,0.06983801758012187,Li63S72Nb16,S,1.1734932825914075,3.7365867313387,3.287114679350195,1.1367375634358328,2.1815338254507726,0.5019223057959546,6.0,0.5816638818465356,2.0,0.30021691403466055
nebDFT2k:mp-769036_8_10_0_0_0,3.277424723955826,3.2554474405712446,1.0067509255749878,2.5277731087410804,0.15145606002726028,4.0,0.2509342042882007,2.0,0.03873418754535704,Li63S72Nb16,S,0.8142473596170416,4.506093214786574,3.3782178861749994,1.3338669578499616,2.3345727997193686,0.755922890251535,5.0,0.4074902911670927,1.0,0.22730706729122224
nebDFT2k:mp-770232_3_11_0_0_1,2.9550012394346177,2.806513021143094,1.052908437328769,1.9965167863846878,0.19409198093847652,14.0,1.0405828961501562,6.0,0.1522537345059637,Li47O72Cr10Mn14,O,0.9578738105148596,3.2788024399648497,2.8907128676990643,1.1342539332087642,1.8557428090953059,0.4946875477691367,6.0,1.157753870771571,11.0,0.10210964520501853
nebDFT2k:mp-770551_3_4_0_0_1,2.56564203952812,2.5384048254936653,1.0107300513144737,2.064548073957238,0.0,10.0,0.8165712867108749,4.0,0.2369966451859753,Li31O64Al16Mn16,O,1.1413793145786202,3.5247524804138033,2.7975925274459583,1.2599234684229372,1.9763002101064695,0.24934501939092,9.0,0.8979991427081433,1.0,0.05578591657539289
nebDFT2k:mp-770649_0_3_0_1_0,2.536876969761818,2.499798076047067,1.0148327555213514,2.060067279377334,0.0,10.0,0.8983123613189412,3.0,0.0901630173668404,Li89O90Nb18,O,0.8481621803652044,3.4263725646932777,2.6763751557587723,1.2802288039928675,1.8732769624662047,0.24319932306793604,8.0,1.0417729887132232,5.0,0.26908252371520014
nebDFT2k:mp-770749_2_4_0_0_0,2.6147452474396378,2.58781308368644,1.0104073064329793,2.036246982163486,1.0,9.0,0.851151105159673,2.0,0.09762508265396075,Li15B16O48Ti8,O,0.7774591581895764,3.0229469487047513,2.9609886350611325,1.0209248738444887,1.9934618921683045,0.7509199400454095,11.0,0.942430778017053,2.0,0.20377749348723617
nebDFT2k:mp-770861_11_9_0_1_0,2.440630711362621,2.370546789080663,1.0295644543296012,1.9688242581575706,0.7532755244147281,11.0,1.0408882492356126,2.0,0.07287260799096895,Li63O72Cr16,O,1.879694843183844,2.7225517630204576,2.589116150268002,1.0515371288918975,1.803364841291494,0.4985334906098697,10.0,1.313391483716179,2.0,0.30130041275538244
nebDFT2k:mp-770876_2_3_0_1_0,3.621047569272135,3.582821794275749,1.010669181218407,1.9582382703371595,0.49981545831850566,10.0,1.1982654396260313,1.0,0.29753740153589336,Li47B32O96Ni16,O,1.078933826100147,3.9058879452972093,3.6983780446477894,1.056108352943995,1.9327112196299572,0.5042763439137948,10.0,1.3753588431378594,2.0,0.5048564708509445
nebDFT2k:mp-770921_0_4_0_1_0,3.304002609193759,2.9973538006388503,1.1023065106593524,2.0055272622883766,1.0,9.0,0.8010728231316901,2.0,0.1347172675242334,Li31B16O64Ni16,O,0.5194807537296713,3.770156433356418,3.09151370031003,1.2195179445519944,1.9584802598267856,0.7537119394119668,10.0,0.911894444160786,3.0,0.27586109010538085
nebDFT2k:mp-770939_10_9_1_0_0,3.5738786467966692,3.2604976565487034,1.0961144657222925,1.9482425065860896,0.49543874266842647,8.0,0.8857440080601728,1.0,0.25298431194221516,Li11C4O28Fe4As4,O,0.8930912328647655,4.243789856627867,3.570054503791644,1.1887185061518444,1.850062080111623,0.4998358088101287,9.0,1.0699590930303309,2.0,0.4416922399649348
nebDFT2k:mp-770939_2_10_0_0_0,3.5479535655202774,3.328155180325251,1.0660421084011913,2.081008992012591,0.0,7.0,0.6760316796858675,2.0,0.09796663791217264,Li11C4O28Fe4As4,O,0.8314394690492988,3.948528414102992,3.3457539951092254,1.18016101000698,1.9570986364711573,0.5076581429234466,11.0,0.9824436076403543,4.0,0.3532114270450808
nebDFT2k:mp-770939_10_1_1_0_1,3.3920639449982586,3.3245212005607123,1.0203165329269535,2.1040369043151927,1.0,8.0,0.6661375787612323,2.0,0.07940001397283314,Li11C4O28Fe4As4,O,0.2638818107767076,3.913098550067093,3.6430484541421166,1.0741275059402329,2.0814865370151043,1.0,8.0,0.7376586563765513,3.0,0.10842647525666604
nebDFT2k:mp-770939_3_11_1_0_0,3.5466940900718154,3.326803030239765,1.06609680760577,2.0813171182251815,0.0,7.0,0.6756994115042967,2.0,0.09811979743270571,Li11C4O28Fe4As4,O,0.8293287089360029,3.9490792548073124,3.3470159143806404,1.1798806327271625,1.9585489521676562,0.501137259312952,11.0,0.9811436153522524,4.0,0.35178204750340036
nebDFT2k:mp-770939_11_0_0_0_1,3.3928728431483437,3.325534680530456,1.0202488228470816,2.10397730909995,1.0,8.0,0.6661023478847579,2.0,0.09791630439741672,Li11C4O28Fe4As4,O,0.2703811913273324,3.9088232430957053,3.6440351809941345,1.0726634208919283,2.081182814690127,1.0,8.0,0.7377557404491304,3.0,0.10839417288024367
nebDFT2k:mp-770939_2_5_0_0_1,3.3937942793499705,3.3268880317501672,1.0201107602544128,2.1039978219650184,0.0,8.0,0.6660900048845593,2.0,0.09854062791080231,Li11C4O28Fe4As4,O,0.2606538345675928,3.8952806483422044,3.645270759385553,1.0685847240051911,2.0812931356323876,0.0,8.0,0.7376406852541024,3.0,0.10822172425814014
nebDFT2k:mp-770939_8_11_0_0_0,3.5931980576570326,3.2757781779699435,1.096899076323843,1.9483607473120097,0.5003362415489219,8.0,0.8857054058825301,1.0,0.2541919987399772,Li11C4O28Fe4As4,O,0.8917616142784506,4.244597725180067,3.5684780458294574,1.1894700403553842,1.849755776869959,0.5014850789343821,9.0,1.0697855078516176,2.0,0.4412434714445611
nebDFT2k:mp-770939_2_6_0_0_1,3.4628564818186116,3.3901224998342077,1.0214546766342398,2.101876068016093,0.0,8.0,0.6680341134933316,2.0,0.10787179083543041,Li11C4O28Fe4As4,O,0.2686026020825851,3.9283808357257284,3.679528784749176,1.067631499992061,2.0812931378505604,0.0,8.0,0.737640682363176,3.0,0.1090438473665154
nebDFT2k:mp-770939_2_9_0_0_0,3.3536073366337513,3.078358987905281,1.0894139864161092,2.06948142815084,0.5130304746972205,8.0,0.7508068754194696,1.0,0.15617531098079984,Li11C4O28Fe4As4,O,0.4416675974502966,4.298071413782686,3.310944783865044,1.298140468765328,2.031218224962931,0.5004456192491291,8.0,0.8527271719570428,2.0,0.22446031596309357
nebDFT2k:mp-771011_2_1_1_-1_0,6.38919179993546,5.281696419181463,1.2096855428365632,2.0890933292212424,0.1558947257084206,7.0,0.7127668655390915,2.0,0.20626465312356201,Li15C8O56S8Fe8,O+S,0.6340458436333398,6.42205878400557,5.160514050014817,1.2444610598409533,2.087236037099544,0.0,7.0,0.6517762989114537,5.0,0.22998629005824522
nebDFT2k:mp-771011_3_0_1_-1_0,6.213961421519809,5.282009648089883,1.1764388623877173,2.107890891555959,0.8019383628917454,8.0,0.7297683170361428,2.0,0.21965166533379832,Li15C8O56S8Fe8,O+S,0.6189355504548653,6.45388584756691,5.162170227729301,1.2502272421972802,2.087357176356781,1.0,7.0,0.6514918343454718,5.0,0.24627983963970224
nebDFT2k:mp-771019_2_5_1_1_0,3.469438236865102,3.342645971846948,1.037931706224963,2.039358513546421,1.0,10.0,0.8021622003852951,1.0,0.11862272909018945,Li31B16O64Co16,O,0.5756586410425635,3.7213710443087527,3.523492622731292,1.0561597377275256,1.9835406896787098,0.0,8.0,0.8140637150403379,2.0,0.26604575360292937
nebDFT2k:mp-771821_0_2_0_0_0,2.8497697791689864,2.7347064627370377,1.042075198197611,2.1013844150413084,0.500029497418807,5.0,0.6115639420698019,2.0,0.02598010521019367,Li15O64Co16Nb16,O,1.2669214033709637,3.385428133986939,2.9834472548887105,1.1347370490426931,1.8825702115515952,0.4976047169617654,6.0,1.1429985568342547,3.0,0.40109425645626307
nebDFT2k:mp-771906_1_0_1_0_0,3.0082181251570965,2.8885416064029403,1.0414314678690704,2.007695146533781,0.0,6.0,0.7420499889568914,4.0,0.12209169256182328,Li47O96Al24Co24,O,0.298818506901628,3.2980621350849195,3.0342799548027273,1.086934028570657,1.997645612951238,1.0,5.0,0.7146181514471105,4.0,0.12481851365679664
nebDFT2k:mp-772502_1_2_0_0_0,4.866945962483257,4.683464472923691,1.0391764452619037,2.019589686105276,0.7208401144973425,7.0,0.8112688469664813,3.0,0.16792721677643085,Li15O96Si32Fe16,O,2.181658845735378,5.191131288866593,4.836316333264197,1.0733647121388603,1.8571506339048856,0.6692538453490995,8.0,1.1194622257337983,2.0,0.3850179378844273
nebDFT2k:mp-772542_0_2_0_0_0,2.6290493668172203,2.6157074162595864,1.0051007044880855,2.0146134511748226,0.5000151412216526,5.0,0.7828773575441581,2.0,0.055827399269583355,Li15C8O56Si8V8,O,2.059098182262841,3.1131658548292145,3.0330488202749226,1.0264146867728392,1.8340565249729963,0.500340379574995,6.0,1.0505766731430994,2.0,0.36558849230816304
nebDFT2k:mp-772613_0_1_0_0_0,3.4841432670415946,3.4819993564575644,1.0006157125158723,1.9507561755724372,0.0,4.0,0.7372749749553955,5.0,0.10664510003773486,Li15O64Cr24Ni8,O,0.9458216589329104,3.5149419435190588,3.511679195011275,1.0009291134886178,1.896132211512395,1.0,7.0,0.9350803822542227,7.0,0.2458652200739655
nebDFT2k:mp-772658_3_3_1_0_0,6.815861019375834,5.023898382073052,1.3566876757892046,2.05157092941915,0.6977113117852671,10.0,0.8380158013051269,4.0,0.1291337578660805,Li17O96V24Mn14,O,1.7713925844842044,7.162810056860545,5.024009,1.4257160082437241,1.9509939911685188,0.17069357198349483,8.0,0.8860880133162445,6.0,0.18963545612730082
nebDFT2k:mp-772851_6_10_0_1_0,5.0207828352734225,4.649538270790952,1.0798454691328558,2.030278091475182,0.4806195986990689,6.0,0.8315086021151881,3.0,0.2381317009325966,Li11C8O56Na12P8Fe8,O,1.0720157253194502,4.8226492204069755,4.55943240822525,1.057730170910502,2.0618395071513893,0.5088796012248092,9.0,0.9687485996022989,2.0,0.3246003075853201
nebDFT2k:mp-772981_0_2_0_0_0,3.602632876390733,3.414204425137833,1.055189563303695,1.9747905576516391,0.4103543499930096,8.0,0.8568911342057013,7.0,0.21067589372138462,Li3O32Zn6Ge12,O,1.159849656478538,4.033081993487983,3.4348228955947264,1.174174656475169,1.9227126185304526,0.4924066423444141,8.0,0.9623701833582381,8.0,0.2839615255695024
nebDFT2k:mp-772981_1_2_0_0_0,6.172118219856882,5.869780699701077,1.0515074643540263,1.9228876812975324,0.5292905399901744,7.0,1.107099687625525,7.0,0.3917391753102639,Li3O32Zn6Ge12,O,2.642479829933849,6.371111389683551,5.891148418927562,1.0814718857216234,1.8188314649169364,0.4970159104833898,7.0,1.4251902617780836,7.0,0.7233294836012616
nebDFT2k:mp-774843_2_3_0_0_0,3.660194421603132,3.6462836041000757,1.0038150673434767,1.9486644408482823,0.0,7.0,0.8316624813044413,5.0,0.1848017858002554,Li15O64V12Co12Sn8,O,0.8162889274147298,3.514272616572191,3.5097863670969853,1.0012782115507834,1.9323761660352112,0.0,7.0,0.8592305726502717,6.0,0.2277977578036019
nebDFT2k:mp-774843_2_3_1_0_0,3.505492530459242,3.483048771072678,1.00644371091584,1.9541494886333788,0.0,7.0,0.8255641995176544,5.0,0.18457177456893792,Li15O64V12Co12Sn8,O,0.7270213766881712,3.6691762436158823,3.646506616585063,1.0062168067727377,1.932376166035211,0.0,7.0,0.8592305726502719,5.0,0.19227518483966044
nebDFT2k:mp-774843_2_3_0_1_0,3.56864923864707,3.5449788794653916,1.0066771509750851,1.9434063137657138,0.0,7.0,0.8406611135315664,6.0,0.20456119105169746,Li15O64V12Co12Sn8,O,0.9139213296264546,3.605502309437232,3.595024085054084,1.0029146465045142,1.932376163703357,0.0,7.0,0.8592305754598525,6.0,0.205836193433643
nebDFT2k:mp-774843_2_0_0_1_0,5.683157486856144,5.269499267117189,1.0785004796034932,1.8761021829757492,0.4189192200057937,7.0,1.088668567689405,4.0,0.4703658471781742,Li15O64V12Co12Sn8,O,11.480077572003148,5.788599849940695,5.188555749430123,1.1156476155385777,1.4727037667819625,0.3360933307805004,10.0,1.943278704205017,6.0,1.2514282581067997
nebDFT2k:mp-774843_0_1_0_0_0,3.6616548666024253,3.645494481085393,1.0044329748956913,1.918670789567548,1.0,8.0,0.9049412929770313,5.0,0.27194963956624096,Li15O64V12Co12Sn8,O,0.7866093782721979,3.5470243781878907,3.5434926544850125,1.0009966787142646,1.9299987404676595,1.0,7.0,0.8653847984530388,6.0,0.22244081166522578
nebDFT2k:mp-774946_0_2_0_0_0,3.744122174339702,3.6138498733485616,1.0360480666205516,1.9861348589313834,1.0,4.0,0.6945911809879046,4.0,0.08379877061137864,Li7O32V12Sn4,O,1.0666503555341575,3.986247400365377,3.5668287847265496,1.117588659549573,1.9631864880064334,0.25130822316047874,10.0,0.9229025714192663,6.0,0.2714186141261328
nebDFT2k:mp-775195_1_5_0_1_0,3.000884202886188,2.7159227743512124,1.1049225078216915,2.19777642978677,0.8341272908218644,8.0,0.6410247994725347,1.0,0.08944538625987342,Li23O96P24Mn22Fe2,O,0.3481891275780064,3.651172511140534,3.090881169967243,1.181272365504504,2.0829406193654036,0.4963628622471744,7.0,0.7285532220431739,2.0,0.07714836725988883
nebDFT2k:mp-776519_1_0_0_1_0,3.5283817910215145,3.5128794544430884,1.0044129998707525,1.9630046917219925,1.0,4.0,0.7219019480867431,6.0,0.2505387200665319,Li15O64Ti12V8Ni12,O,0.8254459098244469,3.538160839925472,3.536432448149815,1.0004887388069752,1.9549378923428151,1.0,4.0,0.7322855727122486,7.0,0.180234197260831
nebDFT2k:mp-776806_0_1_0_0_0,3.6244189919571284,3.6198673464298925,1.0012574067200901,1.9663009693499307,1.0,8.0,0.8198317264347252,6.0,0.16340817958223386,Li15O64V12Fe12Sn8,O,0.7498413355400386,3.5190758958348445,3.5119985423944264,1.0020151925904823,1.9371501818225292,1.0,7.0,0.8489851634650114,6.0,0.19295163316580488
nebDFT2k:mp-776806_3_2_1_1_0,3.6249728170728064,3.5788349859003277,1.012891857644806,2.0020371123086735,1.0,7.0,0.7541837996451587,5.0,0.1430401210067711,Li15O64V12Fe12Sn8,O,0.626901023599906,3.6848288746944915,3.6768738247706185,1.0021635362819037,1.9327753116794102,1.0,7.0,0.8555261737057972,6.0,0.1943644004731021
nebDFT2k:mp-777279_19_7_1_0_0,2.9479191535461906,2.797787949354167,1.053660680119335,2.0046796056040055,0.7967807677196986,11.0,0.9217222752077688,3.0,0.07478594007635797,Li39O8F40Fe8,O+F,0.9121859527228152,3.1611358430094274,2.9670623885320375,1.065409293457226,1.8148420433802284,0.5020613805054276,9.0,1.2741314669330221,2.0,0.32104926599603834
nebDFT2k:mp-777670_0_1_0_0_0,3.612903614509827,3.6099152953437215,1.0008278086663032,1.9701645713053542,1.0,8.0,0.808816549952392,6.0,0.12777096055172088,Li15O64V12Cr12Sn8,O,0.784105154832681,3.5246122162700484,3.516266415613441,1.0023734835959952,1.919262149469189,1.0,7.0,0.8734090153533801,6.0,0.20203490933214552
nebDFT2k:mp-777670_0_2_0_1_0,5.747544177890779,5.2347332667601085,1.0979631406220742,1.8797251365616505,0.8187439019334253,8.0,1.0935052489517645,5.0,0.45173819226564915,Li15O64V12Cr12Sn8,O,9.47937736223693,5.89232303492962,5.192091491629482,1.1348650239366984,1.459809493565599,0.6658986776252144,10.0,1.9087897684773043,6.0,1.2374156677810308
nebDFT2k:mp-777670_1_0_0_1_0,3.563059610842184,3.5610747559046954,1.0005573752514454,1.9691294215240762,0.0,8.0,0.8115875074007056,6.0,0.13261500984515984,Li15O64V12Cr12Sn8,O,0.6802465864737621,3.6314229349827216,3.609887368461071,1.005965717022033,1.9192621515810715,0.0,7.0,0.8734090126467122,6.0,0.21067911981291698
nebDFT2k:mp-778325_0_1_0_0_0,3.552368414173416,3.528582420646656,1.006740948826243,1.9502023055589301,0.0,4.0,0.7394830759289651,6.0,0.11934194649130425,Li15O64Ti8V24,O,0.8928263255085278,3.501488818405191,3.4996326753360365,1.0005303822547538,1.935233707565212,1.0,8.0,0.8826160987636364,6.0,0.1969879026271656
nebDFT2k:mp-778830_1_9_1_1_0,0.2584604363353948,0.25619287175627065,1.0088510057425852,2.0038157896607,0.0,12.0,1.086306827065607,0.0,0.05935449711008367,Li39O64Ti8Fe12Co12,O,0.6744936749621813,2.14240472215724,2.1299574002200767,1.0058439299940352,1.9061909234787566,0.0,9.0,1.188607138972234,4.0,0.20889600805091635
nebDFT2k:mp-778830_4_0_1_-1_-1,0.3127687961182891,0.28991005492580724,1.0788477005336425,2.0772757160329363,1.0,12.0,1.0018181614221089,1.0,0.025865895309284515,Li39O64Ti8Fe12Co12,O,0.7246376968591697,2.114481085087104,2.111722885288491,1.0013061371914982,1.9061688352993895,1.0,9.0,1.1902947232546464,4.0,0.25295064008585244
nebDFT2k:mp-779432_2_7_0_1_0,3.301650367993696,3.1045844005322136,1.0634757964472474,2.182154067815642,0.0,6.0,0.5562165019147138,2.0,0.1666663817225566,Li7O40P8Cr8,O,0.0936539965163167,4.8125699172204515,4.3637620285080505,1.1028488459683137,2.2814322581017223,1.0,4.0,0.44208089512730814,4.0,0.19998059025116094
nebDFT2k:mp-779720_1_4_0_0_0,1.3732745193560676,1.2447322342874996,1.103269025680971,2.095042087718487,0.252386117424505,7.0,0.6825279883003195,3.0,0.058077998493459626,Li39O32La8,O,0.1878904310173277,2.76567310359337,2.3164705316364844,1.1939168082745018,1.9841984663580532,0.7533395982526454,9.0,0.8613398695978808,2.0,0.15762834797122027
nebDFT2k:mp-779720_0_6_0_0_0,2.769811563131463,2.697893107819584,1.026657266406675,2.010510749153141,0.21111817083291026,7.0,0.8153925405493696,3.0,0.09156775313161003,Li39O32La8,O,0.5789402059748172,3.1061792601174343,2.6755384738915233,1.1609548098179847,1.955732350037212,0.23869614205158954,7.0,0.8641716959743152,2.0,0.11748170028461724
nebDFT2k:mp-779720_12_22_0_0_0,2.107976433956273,2.0673181457024383,1.0196671655682776,2.023178705863028,1.0,8.0,0.8523462745408636,2.0,0.16516549274007608,Li39O32La8,O,0.483877931352985,2.843163903901996,2.3883129513718906,1.1904486396009495,2.0066883216471005,1.0,7.0,0.8604692777823632,3.0,0.11954416515016242
nebDFT2k:mp-779720_4_8_0_1_0,1.6200422822285157,1.581535346699383,1.0243478184724075,2.097623845726527,1.0,10.0,0.8068338731919099,3.0,0.089054024306216,Li39O32La8,O,0.217546515021723,2.69388909953498,2.4222153880746604,1.1121591881538924,2.008477540488865,0.25389255738579175,9.0,0.8749852116221053,1.0,0.19219622663144753
nebDFT2k:mp-781596_1_3_0_1_0,3.1756131221452106,2.8528316922825714,1.113144224643824,2.0365631173106804,1.0,4.0,0.6517525982261996,4.0,0.14228294905899475,Li15O16F32Fe16,O+F,0.2884532527802519,3.4751328791961815,3.1265181440982053,1.1115025466127684,1.9467369794366547,0.0,4.0,0.7441960770652973,5.0,0.049208943345778744
nebDFT2k:mp-849351_1_0_1_0_-1,6.211395370502619,5.793732649468946,1.0720887114237065,1.9287247193216253,0.0,6.0,0.9035981092739667,2.0,0.23608723357147743,Li15O112P32Mn16,O,1.407319117344091,6.863309167894679,5.907352668889632,1.1618248566806375,1.9571107161715608,0.0,6.0,0.8789117741741722,2.0,0.28863109271333176
nebDFT2k:mp-849386_8_8_1_0_0,6.090714018466468,5.188589921263201,1.173866910064775,2.0523659571138655,0.346550963871433,7.0,0.8008909175647421,3.0,0.2381840646715241,Li17O96V24Nb14,O,1.6529098518775849,6.135949081537969,5.18864,1.18257367663549,1.9893163218271641,0.3318713354892981,9.0,1.0108744249231265,2.0,0.44888449254749885
nebDFT2k:mp-850532_0_1_0_1_0,4.68520553415894,4.396289334363978,1.0657181950097379,1.9878837073153024,1.0,5.0,0.7105731091171413,3.0,0.09210273641061495,Li3O48P12Sn8,O,0.2762806560365021,4.95326737162438,4.417007802194258,1.1214078836726804,1.987859952386428,0.0,5.0,0.7104953788479913,4.0,0.24353087917095806
