source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range
nebDFT2k:mp-753791_0_2_1_1_0,0.9176765978336334,0.22379757463017655,10,0.6199717164039612,0.15282158548092384,10,0.6510946088385503,0.0,10,0.6184600085020066,0.09864897631818093,10,0.5920940031156476,0.3255825947179858,0.027877713288313566,0.2977048814296722,0.059000605722902666,0.026366005386358915,0.03263460033654375,5.381344905288558,4.954778642746825,1.086091890939704,2.042452002933156,0.0,6.0,0.6715459089852561,5.0,0.1089991042820642,Li7O32Si8V8,O,0.882412655895717,5.605806735534534,4.973350462150325,1.127169053980313,2.018356314246639,0.0,5.0,0.6810689332121331,6.0,0.3102242647811083
nebDFT2k:mp-753882_0_1_1_0_-1,0.35571469068527223,0.04687355100225502,10,0.39588098227977747,0.048651611430594655,10,0.5650792609661062,0.0,10,0.45675062835216523,0.04706372286048068,10,0.7118020043258753,0.35608731364060303,0.3159210220460978,0.04016629159450524,0.1467227433597691,0.25505137597371,-0.10832863261394093,4.427810600913375,4.105262938104632,1.0785693066855446,2.061233582763178,1.0,9.0,0.7597293825996224,1.0,0.0476560570945249,Li23C8O56P8V4Mn4,O,0.6668846447702166,4.773722457745914,4.17787702416552,1.142619189156102,2.034232927319212,0.5019804308915371,8.0,0.9030347473888968,3.0,0.1449927286115676
nebDFT2k:mp-753882_0_3_1_0_0,0.3762869030237198,0.04489627142655772,10,0.31049980521202086,0.03833819147275215,10,0.4798522000615842,0.0,10,0.3116153761744499,0.051465228582796015,10,0.30076548342859155,0.07552141959512826,0.009734321783429312,0.06578709781169895,0.17908671663299264,0.010849892745858347,0.1682368238871343,3.541042566163809,3.1172258861476982,1.135959566452808,2.055111934919456,0.4952876943809582,7.0,0.7490512482280212,2.0,0.1235323358021416,Li23C8O56P8V4Mn4,O,0.4533318383796243,4.188303714616948,3.275330139898883,1.2787424582323936,2.0500977449388733,0.5109260619129856,9.0,0.8524620125007576,3.0,0.194555002732646
nebDFT2k:mp-753882_3_2_0_1_0,0.3587210446596146,0.057977497667146716,10,0.5398653984069824,0.08146371454544489,10,0.7889156570104545,0.0,10,0.5025802999734879,0.14408970032599694,10,0.6040975985636692,0.2453765539040546,0.06423220015668674,0.18114435374736787,0.18481805844678534,0.10151729859018133,0.08330075985660401,3.76442933236896,3.411944556730119,1.1033090572774866,1.964147295244451,0.4999155579213898,6.0,0.8223174902648255,1.0,0.171999133792617,Li23C8O56P8V4Mn4,O,1.2277498211626885,4.289816379255061,3.620169056921922,1.1849768095920117,1.813702408455433,0.4996398423052508,9.0,1.1019420747670423,1.0,0.4440350650307728
nebDFT2k:mp-753882_4_5_0_0_0,0.33459482789039613,0.02748535138969194,10,0.30082702040672304,0.06442040957087702,10,0.5938745529184133,0.0,10,0.300947692990303,0.07981669212461605,10,0.2689335036149032,0.06566132427549293,0.03189351679181984,0.033767807483673085,0.3249410493035101,0.03201418937539979,0.2929268599281103,2.8805890692307368,2.844368760769398,1.0127340410149708,2.0999114828401906,0.4992445802338063,9.0,0.7470650980413283,2.0,0.1216384784745456,Li23C8O56P8V4Mn4,O,0.7390367915413059,3.1239026571748907,2.994039340801093,1.0433739512384133,1.937714622334662,0.4996978183111604,8.0,0.9600198619452012,2.0,0.3517296866696116
nebDFT2k:mp-753899_0_3_0_0_0,1.0775448441505433,0.2569721633005319,10,1.8475247025489807,0.34444026562437685,10,2.8912216456326254,0.0,10,2.9360431671142577,0.23332914191015047,10,3.250723844104641,2.173178999954098,1.4031991415556604,0.7699798583984374,0.3595021984720157,0.3146806769903834,0.04482152148163232,5.8683375177861885,5.5976696858000095,1.0483536627166123,1.85294562102348,0.4979229381590541,10.0,1.4865840431946806,6.0,0.7961428107967012,Li15C32O96Fe16,O,6.495482146990113,6.323802014434319,5.599789704945268,1.12929276769977,1.5952485258469895,0.4836010516300557,13.0,1.9679464439833183,5.0,1.087560972321031
nebDFT2k:mp-754292_0_3_0_0_0,1.2519752383232117,0.25280235167585446,10,0.8866232216358185,0.19541692079368286,10,0.9329961351398548,0.0,10,0.85777068734169,0.15834040114730838,10,0.9209744300665648,0.3310008082566469,0.03435120843074624,0.29664959982590067,0.012021705073290034,0.06320374272487472,-0.05118203765158469,4.61889133739199,4.559028412862692,1.0131306320356337,2.066659306357044,0.4992841704178726,8.0,0.9534133208041778,3.0,0.2605849383457258,Li23B8O56Cr8As8,O,1.588771193061238,4.87418358578307,4.600003571701523,1.0596043046071222,1.9852547557542843,0.5026823382612117,8.0,1.1708929568163002,4.0,0.4776012415243759
nebDFT2k:mp-754292_0_3_1_0_0,0.7385608911514282,0.1465980549236533,10,0.5792686760425567,0.13023752636785435,10,0.7151788501599343,0.0,10,0.5117399901151657,0.07982705958022729,10,0.778268638954728,0.039707747803299775,0.19899996291217126,-0.15929221510887148,0.06308978879479366,0.2665286488395623,-0.20343886004476863,4.523220485370951,4.400837276852707,1.0278090737782897,2.0906255539142085,1.0,8.0,0.7030447142302265,2.0,0.1314574792666251,Li23B8O56Cr8As8,O,1.042988058054955,4.5109725999425265,4.293110815520362,1.0507468345877669,2.013353192551903,0.5008768519320899,10.0,1.0165733094925464,4.0,0.3232815942006222
nebDFT2k:mp-754292_1_2_0_0_0,1.2522428154945373,0.2528165318343049,10,0.8855043113231659,0.19533604674846108,10,0.9328166711974808,0.0,10,0.8535810768604278,0.15617905812870464,10,0.9215542680548481,0.33068854743968923,0.03604995673168221,0.294638590708007,0.011262403142632715,0.06797319119442025,-0.05671078805178753,4.619405184864054,4.559738412598028,1.01308556914168,2.0666060926550265,0.5000176436747087,8.0,0.9535828141956028,3.0,0.2606539480823228,Li23B8O56Cr8As8,O,1.5883215116087377,4.876061784320233,4.599980079865189,1.060018021743941,1.9851483085229056,0.5002414601143742,8.0,1.1710380949937762,4.0,0.47773215677602
nebDFT2k:mp-754292_1_7_0_0_0,0.3740011990070343,0.07280040849598525,10,0.32547017931938166,0.05691314169256888,10,0.6417487218766171,0.0,10,0.36150569021701806,0.06677885785072027,10,0.26235530085290293,0.1116458981541314,0.06311487846647873,0.048531019687652666,0.3793934210237142,0.09915038936411513,0.2802430316595991,3.264884076430677,3.1537776584339094,1.0352296293619951,2.0838481855320152,0.0,8.0,0.7105660251603332,2.0,0.064076176120387,Li23B8O56Cr8As8,O,0.8589947371296813,3.720909265286379,3.2246838650856415,1.1538834257749973,1.9569605858863648,0.5100525694873844,9.0,0.921593157114878,3.0,0.2483302400426514
nebDFT2k:mp-754292_3_9_0_0_0,0.37396998405456544,0.07271702060735663,10,0.32531284391880033,0.05688068106473494,10,0.6421985439322182,0.0,10,0.3544462412595749,0.06693174483426516,10,0.2626491166752203,0.11132086737934516,0.06266372724358005,0.04865714013576511,0.3795494272569979,0.09179712458435463,0.2877523026726433,3.2649727346457262,3.1540725881032703,1.035160936676206,2.0837925717067964,0.0,8.0,0.7105828893443807,2.0,0.0641495386399677,Li23B8O56Cr8As8,O,0.8601218528759067,3.7229041457774272,3.2248551149100946,1.1544407463655053,1.9562725533310024,0.5132150051918071,9.0,0.9221778126369242,3.0,0.2490707366190114
nebDFT2k:mp-754292_7_5_0_1_0,0.3283775359392166,0.05949654447811176,10,0.37899151444435114,0.10792852609873227,10,1.01499786923178,0.0,10,0.5346361815929412,0.11620382180096782,10,0.47816863992034075,0.14979110398112416,0.09917712547598961,0.05061397850513455,0.5368292293114393,0.056467541672600485,0.4803616876388388,2.938031097194266,2.9137917879641946,1.0083188199411486,1.9429170279957768,0.5002653463884057,6.0,0.8931006141987724,2.0,0.1496973156089626,Li23B8O56Cr8As8,O,1.7942423222820818,3.2849877011023847,3.1373723099956123,1.0470506451008292,1.789684469212525,0.5006006646593805,8.0,1.1562145380999769,0.0,0.4832190594720982
nebDFT2k:mp-754923_0_2_0_0_1,0.4807059675455093,0.0509098334467956,10,0.5022708654403687,0.08438400999946354,10,0.5836624525571723,0.0,10,0.5054494947195053,0.12700130792700579,10,0.4204003236126822,0.06030564393282711,0.0818705418276865,-0.02156489789485938,0.1632621289444901,0.08504917110682308,0.07821295783766702,3.406684982262277,3.2656480291572314,1.0431880447144952,2.014469130597546,1.0,5.0,0.6792824424608929,2.0,0.1659304456901347,Li31O64Al16V16,O,0.7134484083665238,3.5694041896047075,3.3041651355667243,1.0802741519129582,2.016625448766251,0.0,5.0,0.6770066296947701,4.0,0.100575277566371
nebDFT2k:mp-755369_10_8_1_-1_0,0.6940192639827728,0.200354335800038,10,0.6374885141849518,0.06842015728331223,10,0.9306368129329565,0.0,10,0.699413925409317,0.06187961089192159,10,0.6371054039979924,0.05691385998478038,0.0003831101869593567,0.05653074979782102,0.2935314089349641,0.06230852141132459,0.2312228875236395,2.848249074716663,2.8260780546605173,1.007845154885083,2.0399756777072264,0.1683772091905637,11.0,0.9608569508802574,3.0,0.0698150375833339,Li23O48V12Ga12,O,1.5828594571276566,3.3169891366307658,3.004613062919277,1.103965491452661,1.855793748729481,0.502170928204793,6.0,1.180492038350867,10.0,0.1649804173418796
nebDFT2k:mp-755369_11_7_0_1_0,1.1811738848686217,0.305853217798187,10,2.2312026262283324,0.28922879543716434,10,2.031324318670104,0.0,10,2.5353341817855837,0.2388807877048682,10,2.6194679777818237,1.438294092913202,0.3882653515534913,1.0500287413597107,0.5881436591117195,0.08413379599624005,0.5040098631154795,5.164291227330185,4.982517488548005,1.0364823082307235,1.9026343069311151,0.5015690572655702,10.0,1.1620510476390202,9.0,0.1790723033115756,Li23O48V12Ga12,O,4.340843873281065,5.299433084409127,5.0071479453978665,1.058373577573218,1.5145804352377343,0.4930767361912156,10.0,1.7991878519696227,11.0,0.7834457222211211
nebDFT2k:mp-755369_1_4_0_0_1,1.2142825663089751,0.3025221611375391,10,2.254388189315796,0.2995000610316978,10,2.1205633763417455,0.0,10,2.6598735809326173,0.2455274870767,10,2.7418344290632604,1.5275518627542852,0.48744623974746437,1.0401056230068209,0.6212710527215148,0.08196084813064308,0.5393102045908718,5.271129583284101,5.096980557972303,1.0341670962506238,1.908017571867267,0.3205824292443531,7.0,1.1161247963140717,8.0,0.1711653569120469,Li23O48V12Ga12,O,4.564449509837984,5.29697555954229,5.009975157870322,1.0572857933678792,1.5131062446713544,0.4982772029211229,10.0,1.8119102579285933,11.0,0.7625911129869745
nebDFT2k:mp-755369_2_0_1_0_1,1.1901556074619293,0.3127913373128086,10,2.3815267086029053,0.2543265315117578,10,2.0216303223942713,0.0,10,2.624806118011475,0.25062970726694356,10,2.91840317648834,1.7282475690264107,0.5368764678854347,1.191371101140976,0.8967728540940687,0.29359705847686524,0.6031757956172035,5.195242161078897,5.046731184969457,1.0294271619918545,1.9195947624346177,0.6831047544471744,7.0,1.10227110538184,8.0,0.1750504992788403,Li23O48V12Ga12,O,4.316553699621748,5.316621386735608,5.0462020859965495,1.0535886784022157,1.519382774187333,0.5043815069857405,10.0,1.7892165200633738,10.0,0.7401396956001629
nebDFT2k:mp-755369_3_5_1_1_0,0.5242447406053543,0.24484681752930681,10,0.8675974845886231,0.21617597674325895,10,0.8771237157877938,0.0,10,0.9122866272926331,0.2054518687014991,10,0.9749377949445375,0.45069305433918316,0.1073403103559144,0.34335274398326876,0.09781407915674367,0.06265116765190437,0.0351629115048393,2.9710788199203706,2.8785693642156382,1.0321373029445615,2.0186475817485787,0.4983361824041962,10.0,0.952199590440712,6.0,0.1100795320727022,Li23O48V12Ga12,O,1.448772091533714,3.1568700660645286,2.8986824577204,1.0890706768023064,1.8476916449183955,0.5070429349987096,6.0,1.1876388278612573,11.0,0.1623922772872561
nebDFT2k:mp-755369_6_0_1_0_1,0.5372064501047135,0.2467054117067999,10,0.793328332901001,0.19012825438925862,10,0.8781937577467049,0.0,10,0.9299496650695801,0.20672894311035622,10,0.9742417301632713,0.43703528005855785,0.1809133972622703,0.25612188279628756,0.09604797241656637,0.04429206509369121,0.05175590732287516,2.9706918389410566,2.8784110480475578,1.0320596292027484,2.019198838924601,0.4988115140475913,10.0,0.9521203532477868,6.0,0.1086126180049076,Li23O48V12Ga12,O,1.451453287633356,3.1396513992946127,2.8910873887302704,1.0859759589188718,1.8561644841614091,0.499359943217719,6.0,1.17841476975018,11.0,0.1536973204740588
nebDFT2k:mp-755369_6_3_0_0_1,1.190678858757019,0.29685459080067017,10,2.288680601119995,0.25294089924897684,10,2.1413957088918796,0.0,10,2.7357789993286135,0.2439150644860073,10,2.6072857484934957,1.4166068897364767,0.31860514737350076,1.098001742362976,0.4658900396016161,0.12849325083511776,0.33739678876649837,5.260498210043063,5.096976633508874,1.0320820730193572,1.9170099992283849,0.3039292927052143,7.0,1.0933942715349123,8.0,0.189014424797355,Li23O48V12Ga12,O,4.616648929042725,5.29816512334077,5.0033694329052,1.0589194330718044,1.5165611242618562,0.5048929636771381,11.0,1.8307353993581543,11.0,0.7816009243115589
nebDFT2k:mp-755839_0_5_0_0_0,1.0953237771987916,0.26407253778320355,10,0.5356349110603332,0.0888377233135005,10,0.6484632984075269,0.0,10,0.602123886346817,0.08487510546053934,10,0.547669942860523,0.5476538343382686,0.012035031800189722,0.5356188025380789,0.10079335554700397,0.054453943486294065,0.046339412060709906,5.778074062401069,5.147776695044784,1.122440697158252,2.0470934594904566,0.4374729015191652,10.0,0.8389195339741224,2.0,0.0502866917006773,Li23O64V8Cr24,O,0.8758194011117768,5.938570698302751,5.134165805328627,1.1566768436148382,2.0068786707538586,0.8344897107546244,11.0,0.9721527913131892,7.0,0.2328988106822747
nebDFT2k:mp-756174_0_1_0_0_0,0.5428294658660888,0.06009813192183983,10,0.5323712080717087,0.12001070992056592,10,0.5973224511496854,0.0,10,0.4107569187879562,0.06882500368978618,10,0.389545144487954,0.1532843213781348,0.14282606358375466,0.010458257794380144,0.2077773066617314,0.021211774300002206,0.18656553236172918,3.1101720077664017,2.916430300009231,1.0664311119509895,1.9777081153320255,0.4999823771652167,6.0,0.7921050795146709,2.0,0.0453113963021426,Li15O80Si8V16Ge8,O,0.7476761642431544,3.352593650710145,3.0902626399999997,1.0848895518829251,1.905820215832684,0.5000173958154187,6.0,0.9351301359351104,2.0,0.1349389700479464
nebDFT2k:mp-756174_1_0_1_0_0,0.6113239645957946,0.06287421368719716,10,0.6381502270698547,0.1301685715567161,10,0.6378833347774522,0.0,10,0.448224151134491,0.06482710592999179,10,0.6218590105257249,0.010535045929930265,0.016291216544129794,-0.0057561706141995295,0.016024324251727284,0.1736348593912339,-0.15761053513950662,3.510967604044808,3.2512051000144973,1.079897298398416,1.956965985234469,0.5037683701501705,5.0,0.7928467586394887,3.0,0.0553271343855192,Li15O80Si8V16Ge8,O,0.8493092657072019,3.6260574180173495,3.2925993599999996,1.1012750175646484,1.9032549853385836,0.5047177699910319,7.0,0.9635007502117924,1.0,0.1633095843246284
nebDFT2k:mp-756912_1_1_1_0_0,1.41227730512619,0.264485197171898,10,1.530867624282837,0.20137373917248064,10,0.9665913192842147,0.0,10,1.4286222100257873,0.19787027747248426,10,0.5701987782533138,0.8420785268728763,0.9606688460295232,-0.11859031915664686,0.39639254103090094,0.8584234317724735,-0.46203089074157255,8.603210922760736,5.063391640919739,1.6991004316620484,1.9927747563086933,0.1149004177891287,11.0,0.9871567372600172,4.0,0.1864746344236378,Li15B16O48Zn16,O,1.672950393647236,8.248950990058045,5.063292000000001,1.629167543577981,1.8780032930807633,0.665506171203449,11.0,1.1844407369316254,4.0,0.3296766811587587
nebDFT2k:mp-757068_0_1_0_0_0,0.33054667115211483,0.054609737629544165,10,0.23180779218673703,0.06187245333981923,10,0.4013869155399402,0.0,10,0.1618183776736259,0.10240807471532591,10,0.04974202049996272,0.2808046506521521,0.1820657716867743,0.09873887896537781,0.3516448950399775,0.11207635717366317,0.23956853786631432,3.132132579647564,2.8414912226078513,1.1022847984633115,2.048423144345791,0.476306927164293,7.0,0.7103636383955079,3.0,0.0723691540902928,Li15O64P16Cr4Ni12,O,0.256721964285699,3.6280891593403495,3.04673426,1.190812473202159,2.0646638214010355,0.4971361992663979,7.0,0.7478310680857115,2.0,0.1155490882038319
nebDFT2k:mp-757461_1_2_0_1_0,0.5625219166278839,0.1149537433919516,10,0.45523024499416354,0.09311153091377378,10,1.325786962923469,0.0,10,0.8733309030532836,0.15202100898662066,10,0.19807608319214856,0.36444583343573533,0.257154161802015,0.10729167163372033,1.1277108797313204,0.6752548198611351,0.45245605987018533,2.94726976104242,2.6906275874113357,1.0953837591020914,2.0666708279564845,0.3988433100520736,10.0,0.8268435882350931,3.0,0.0945587846652582,Li31O80Si16Cr16,O,2.5729842200908264,3.0615264729502387,2.880874044850848,1.062707506571584,1.7956372662007043,0.5020521378024326,7.0,1.1989930418857444,2.0,0.4829545870710743
nebDFT2k:mp-757693_0_2_0_0_0,0.4424304336309433,0.026999379441880734,10,0.4717758119106293,0.06900244575368834,10,0.724530242560091,0.0,10,0.693315851688385,0.06926924870946949,10,0.40716037365649516,0.035270059974448154,0.06461543825413413,-0.029345378279685974,0.31736986890359586,0.2861554780318899,0.031214390871705966,3.4494990124578795,3.27359425637245,1.053734440590189,2.0349025291303,0.418622409954118,7.0,0.9091822612339544,5.0,0.1160997172774488,Li23C12O60Fe12,O,1.0664197717561978,3.670201015443916,3.4410064702413696,1.0666068335484615,1.9469133925759827,0.4965932112601127,7.0,1.1776588970153097,3.0,0.3231041308584066
nebDFT2k:mp-757714_2_3_0_0_0,0.3792729705572128,0.0746383793919102,10,0.24326120316982264,0.06033505351204965,10,0.4099495802386131,0.0,10,0.11942130178213115,0.07108280984721982,10,0.0581406204419465,0.3211323501152663,0.18512058272787613,0.13601176738739018,0.3518089597966666,0.06128068134018465,0.29052827845648194,3.1008914233097347,2.77116986467344,1.1189828031978653,2.1440687734305275,0.5016877797917846,7.0,0.6366938692049353,2.0,0.1049466885472468,Li15O64P16Cr8Ni8,O,0.2781773689092583,3.6569473545824303,3.0718186800265057,1.190482816697656,2.066641536848792,0.5015774609195726,7.0,0.7523427427813447,2.0,0.0745379317734387
nebDFT2k:mp-757800_1_4_0_0_0,1.241645300388336,0.20579448318818996,10,1.5387486696243287,0.44080390142040105,10,0.9802565514626362,0.0,10,1.3834935188293458,0.14196381119224394,10,1.252296435815424,0.010651135427087954,0.2864522338089046,-0.27580109838181666,0.2720398843527878,0.13119708301392174,0.14084280133886606,4.698077533917007,4.577064012477414,1.0264391149238248,1.9869855378654973,0.3495968542432396,8.0,0.9530358851672344,5.0,0.2582671485596176,Li26C27O81Cu27,O,1.707191263280769,4.85516185054339,4.642101728429502,1.045897340165781,1.779002349451094,0.3292974917842312,8.0,1.313250340479926,7.0,0.5966122558014655
nebDFT2k:mp-758282_0_2_0_0_0,0.8104578912258148,0.1744730237879475,10,0.32501097917556765,0.044957412612201826,10,0.4600966400610226,0.0,10,0.3501594930887222,0.05506237125162059,10,0.28606387979621667,0.5243940114295982,0.03894709937935098,0.4854469120502472,0.1740327602648059,0.06409561329250552,0.10993714697230039,5.57730876953242,4.440176487547292,1.256100694459843,2.118962533925038,0.1392307226999369,9.0,0.7295980731009575,2.0,0.08378820921999,Li5C8O24Cr4,O,0.4038304800649928,5.414009564486729,4.5481544718814835,1.1903750406804143,2.044535632084769,0.1605176391493998,13.0,0.8918429192189627,4.0,0.2488386746096588
nebDFT2k:mp-758282_1_1_1_0_0,0.7043017089366913,0.14928867876647775,10,0.31483809053897854,0.04328354569257519,10,0.42044259570581327,0.0,10,0.3046766757965088,0.05450915153303251,10,0.12165363099714449,0.5826480779395469,0.19318445954183405,0.3894636183977128,0.2987889647086688,0.18302304479936432,0.11576591990930446,5.555787564761436,4.708605747628803,1.1799220114275366,2.1212938882523513,0.6465766413689485,8.0,0.7212066496886329,3.0,0.1182817394399536,Li5C8O24Cr4,O,0.3044696389551635,5.410840208554985,4.708741,1.1491055058146085,2.1131046040902146,0.1582605160584695,13.0,0.8265554102335662,4.0,0.1711735437171984
nebDFT2k:mp-758380_3_8_0_0_0,1.1354893386363982,0.2513707053084968,10,1.5702775716781616,0.23176811906187847,10,2.702119165908777,0.0,10,3.0012867212295533,0.19277658950532697,10,2.9573986697728003,1.821909331136402,1.3871210980946387,0.4347882330417634,0.2552795038640232,0.04388805145675301,0.2113914524072702,4.960961972574301,4.8592790855359125,1.0209255087531517,1.8718307267954617,0.4526507806760394,12.0,1.4083246144246229,4.0,0.5748269571312608,Li23C16O80V16,O,6.021649483844676,5.778604936546705,4.856646297246465,1.1898344213007557,1.5953866900704652,0.4870036300555777,9.0,1.8859689388504688,3.0,1.0408557628501458
nebDFT2k:mp-758486_3_0_1_0_1,0.2572034075856209,0.05210383439700743,10,0.4920744925737381,0.08074763926598721,10,0.3911906088256321,0.0,10,0.20872271806001658,0.06317240190405382,10,0.4439005888809219,0.186697181295301,0.04817390369281621,0.13852327760248478,0.05270998005528976,0.2351778708209053,-0.18246789076561554,3.500154201752366,0.3500700373083856,9.998439822683228,2.0137151192713154,0.0,6.0,0.7066842915603672,3.0,0.0571034442172473,Li15O56P16Cu8,O,0.231173155133415,3.460864819194644,3.1043980770855497,1.1148263635196392,2.051844937500962,0.5006293084963549,6.0,0.6558628079572392,3.0,0.0369023935017169
nebDFT2k:mp-758720_0_3_1_0_0,0.42325448989868164,0.06988612709602586,10,0.4178128927946091,0.08627937819861257,10,0.606935798275636,0.0,10,0.5260408073663712,0.04626186815100791,10,0.4760017968299479,0.05274730693126628,0.05818890403533883,-0.005441597104072549,0.13093400144568812,0.050039010536423234,0.08089499090926489,2.9144179612287626,2.7677051287509213,1.053008837882977,1.9711965582212303,0.4948146080000747,8.0,0.9154008971900196,4.0,0.0963438858887436,Li39F48Cu8,F,0.7717642559333463,3.276858892400112,2.9418765974610723,1.1138668750511629,1.820059187678977,0.5041673336462468,6.0,1.2179381805787752,11.0,0.1241711815779049
nebDFT2k:mp-758793_0_1_0_0_0,0.48312189877033235,0.16600860857989225,10,0.40803355872631075,0.06454955352923655,10,0.43100699109670126,0.0,10,0.33608328104019164,0.05706732093530427,10,0.22866390734125722,0.2544579914290751,0.17936965138505354,0.07508834004402157,0.20234308375544405,0.10741937369893442,0.09492371005650962,2.9445972020639974,2.8000102284995805,1.051638016208925,1.9814564974675868,1.0,7.0,0.793532124937309,4.0,0.0950421784067732,Li31O64Si16Cu16,O,0.3309407651397373,3.181773177928657,2.9490326652009293,1.0789209680428786,1.9908027873700849,1.0,6.0,0.7616602414563425,4.0,0.2252179936326359
nebDFT2k:mp-759082_0_2_0_0_0,0.8990362763404847,0.1940862607431847,10,0.9500998854637146,0.1717605187202403,10,0.9146101603626328,0.0,10,0.8217932403087616,0.09854888643754017,10,0.8252598085442742,0.0737764677962105,0.12484007691944043,-0.051063609123229936,0.0893503518183586,0.0034665682355126126,0.08588378358284599,4.501810194323493,4.215826425898712,1.0678357549703477,2.046037601711906,0.7542582455916143,7.0,0.7862429514276987,2.0,0.2120053445876966,Li23O96F24P24V12Cr12,O+F,1.5427015941541369,4.573866482912351,4.24295889501582,1.0779898170319882,1.948006021954331,0.4988499335642423,8.0,1.1785501625222854,1.0,0.4079783962749491
nebDFT2k:mp-759082_0_2_1_0_0,0.2815322160720825,0.08463532454984281,10,0.3448903441429138,0.059048932399436205,10,0.6930321990938323,0.0,10,0.40881748497486115,0.06266559724071923,10,0.25110128891441263,0.030430927157669874,0.09378905522850117,-0.0633581280708313,0.44193091017941966,0.1577161960604485,0.28421471411897115,2.842784519610193,2.7929544460069025,1.0178413484955091,2.0023330269169417,0.7753847574703884,8.0,0.7889127104853373,1.0,0.0725817811274983,Li23O96F24P24V12Cr12,O+F,0.9874953608162504,3.3785890755910137,3.036890190563174,1.1125160488481387,1.8392622768632196,0.502200176001479,8.0,1.091258191296157,3.0,0.3206864250488207
nebDFT2k:mp-759082_1_0_0_1_0,0.3300461262464523,0.11195897594353542,10,0.33368655741214753,0.0820896722817467,10,0.4244324335882653,0.0,10,0.23544570505619045,0.05073764021550392,10,0.25766751377619806,0.07237861247025423,0.07601904363594947,-0.003640431165695235,0.16676491981206726,0.02222180872000762,0.14454311109205964,5.164040996479877,4.719508271352298,1.0941904748479667,2.0293991839457255,0.3518886283516201,7.0,0.7644368374416315,1.0,0.1306321635341193,Li23O96F24P24V12Cr12,O+F,0.3144669457706084,5.222844543047178,4.792273062150052,1.0898470256834552,2.0399648291166796,0.3364216861920251,7.0,0.8004681102805358,1.0,0.1229958552861335
nebDFT2k:mp-759132_4_3_0_0_1,0.39863316416740413,0.07413432821254738,10,0.2843337029218673,0.06575566448625911,10,0.46235528816437743,0.0,10,0.39267924427986145,0.0881763941094354,10,0.3419121801389906,0.056720984028413524,0.05757847721712328,-0.000857493188709757,0.12044310802538682,0.05076706414087084,0.06967604388451598,3.2118643226802543,2.9058847661963783,1.1052965210607384,1.979851789922726,0.5177779295448787,5.0,0.7616973340658222,5.0,0.1308850246533848,Li23O40F24V24,O+F,0.4094899576534618,3.4063028353629425,2.9216346109513953,1.1658894040325325,1.9121037938974053,0.5072784650927357,5.0,0.8803895533341668,4.0,0.0474343770350277
nebDFT2k:mp-759139_2_1_1_0_0,0.5282069921493531,0.12145747834816267,10,0.6645393639802932,0.11781118668007189,10,0.6692285654274036,0.0,10,0.7239528656005859,0.11989427648450611,10,0.7007910681933822,0.17258407604402914,0.03625170421308899,0.13633237183094016,0.031562502765978606,0.0231617974072037,0.008400705358774907,2.9610889045108086,2.8661961257540134,1.0331075664725602,1.9622972677885344,0.7001097322417059,12.0,0.986546124182211,5.0,0.1253811070842297,Li63O64F32V32,O+F,0.9278507747210644,3.1580312604997216,3.0131357371796756,1.0480879508785983,1.8430689181677848,0.5071187116081535,6.0,1.1705530832284925,5.0,0.2657407732526603
nebDFT2k:mp-759220_0_15_0_0_0,0.33575361222028727,0.049334160929093526,10,0.35717975795269014,0.03588433922043766,10,0.5386128886969228,0.0,10,0.3612557500600815,0.0811759316313873,10,0.21688345055989083,0.11887016166039643,0.1402963073927993,-0.021426145732402868,0.321729438137032,0.14437229950019065,0.17735713863684133,3.21777423002454,3.180685926485038,1.0116604733685506,2.0845612313412194,0.4975499065166421,9.0,0.8165404050656389,2.0,0.1846407329534748,Li31O64F16P16Mn16,O+F,0.6005680545572323,3.482192748085005,3.3403686913355837,1.042457605688046,2.038468518613539,0.497395194295005,9.0,0.93827338420606,3.0,0.1409939629601749
nebDFT2k:mp-759229_3_6_0_1_0,0.4014610886573792,0.08093264195422649,10,0.6706706166267395,0.12961935413081654,10,0.9545669005758167,0.0,10,0.6098335653543472,0.135940896466984,10,0.6168773205714331,0.2154162319140539,0.05379329605530647,0.16162293585874743,0.33768958000438365,0.00704375521708589,0.33064582478729776,2.9217071353526043,2.868324501851619,1.0186110858330446,1.9466638214664589,0.4864209975695936,8.0,0.937727599016316,1.0,0.1654031149018088,Li31O64F16P16Fe16,O+F,1.6428208980018253,3.1270342495807575,3.032574743673365,1.0311482861566583,1.7743482846107042,0.4953711255095187,8.0,1.2568286134273794,2.0,0.5124892422349057
