source,trajectory_source,edge_reconstruction,bvse_profile_volume_min,bvse_profile_volume_max,bvse_profile_volume_range,bvse_profile_volume_s_min,bvse_profile_volume_s_max,bvse_profile_volume_asymmetry,bvse_profile_effective_cn_min,bvse_profile_effective_cn_max,bvse_profile_effective_cn_range,bvse_profile_effective_cn_s_min,bvse_profile_effective_cn_s_max,bvse_profile_effective_cn_asymmetry,bvse_profile_mean_rc_min,bvse_profile_mean_rc_max,bvse_profile_mean_rc_range,bvse_profile_mean_rc_s_min,bvse_profile_mean_rc_s_max,bvse_profile_mean_rc_asymmetry,bvse_profile_weighted_mean_oxi_min,bvse_profile_weighted_mean_oxi_max,bvse_profile_weighted_mean_oxi_range,bvse_profile_weighted_mean_oxi_s_min,bvse_profile_weighted_mean_oxi_s_max,bvse_profile_weighted_mean_oxi_asymmetry,profile_oxidation_status,descriptor_status
nebDFT2k:mp-757693_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,9.496905973435403,9.9569321345935,0.4600261611580958,0.49659321126011274,0.7503989981934385,-0.0343477125354692,6.313094162279748,7.39392795117246,1.0808337888927113,0.49659321126011274,0.24521853532245533,0.046104439600990865,0.6733333333333335,0.8039999999999999,0.1306666666666665,0.49659321126011274,1.0,-0.0007003938276781696,-1.92021574707305,-1.3275885495382085,0.5926271975348416,0.0,0.49659321126011274,-0.0034732072881493714,ok,ok
nebDFT2k:mp-757714_2_3_0_0_0,init,final Li endpoint appended to initial NEB image,10.749181969412305,11.809348200093265,1.0601662306809594,0.0,0.5015774609195726,9.460456978516163e-05,6.39390461500509,7.224887984335139,0.8309833693300481,1.0,0.24876674249582678,0.0015784564567002946,0.7523529411764706,0.8457142857142858,0.0933613445378152,0.5015774609195726,0.0,0.0001887035497681322,-1.9375751941781925,-1.5519228220369035,0.385652372141289,1.0,0.5015774609195726,-0.0002585447480429881,ok,ok
nebDFT2k:mp-757800_1_4_0_0_0,init,final Li endpoint appended to initial NEB image,8.988422948096746,11.327437307904262,2.339014359807516,0.32929749178423123,0.8339739758753182,-0.4711480493639568,6.872550013768197,10.181106189531905,3.308556175763708,0.0,0.6667986449713655,-0.846713116527877,0.7675000000000001,0.8866666666666667,0.11916666666666664,0.6667986449713655,0.16322258426897535,0.026528556601442654,-1.6626526372944823,-0.5676868596939944,1.094965777600488,0.0,0.4974398082427125,-0.09517535011081224,ok,ok
nebDFT2k:mp-758282_1_1_1_0_0,init,final Li endpoint appended to initial NEB image,11.842853037979582,12.352370659528741,0.5095176215491595,0.0,0.66065709246713,-0.030437503947788436,7.1317258499943526,8.027609696471192,0.8958838464768393,0.0,0.321607509750122,0.062280701602121624,0.7570588235294118,0.763125,0.006066176470588269,0.66065709246713,0.321607509750122,0.0009258761538069038,-1.8838687901471878,-1.7764744397825427,0.10739435036464506,0.0,0.321607509750122,0.009325390306906045,ok,ok
nebDFT2k:mp-758282_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,10.878789889096522,12.303205957246035,1.4244160681495135,0.0,0.6633943925652327,-0.24129715882500946,7.032363147573741,7.990939779363307,0.9585766317895663,0.0,0.6633943925652327,-0.09371335919058055,0.7570588235294118,0.8046666666666666,0.04760784313725486,0.6633943925652327,0.0,0.009636415038295432,-1.910128775315502,-1.7743625206964164,0.13576625461908565,0.16051763914939984,0.6633943925652327,-0.016112472082036144,ok,ok
nebDFT2k:mp-758380_3_8_0_0_0,init,final Li endpoint appended to initial NEB image,7.072980922637147,10.706435543835847,3.633454621198699,0.6541609316308789,0.16264921322727785,0.6289950287364485,6.1532560529947595,9.067843329305154,2.914587276310394,0.0,0.48700363005557773,-0.010812725192586026,0.6733333333333335,0.8926315789473683,0.21929824561403488,0.3247302139546663,0.8260577032794039,-0.05888333089815884,-1.9972766829774107,-0.11639971808744014,1.8808769648899706,0.0,0.48700363005557773,-0.15768517358796802,ok,ok
nebDFT2k:mp-758486_3_0_1_0_1,init,final Li endpoint appended to initial NEB image,12.393561533212672,12.605219318395543,0.21165778518287048,0.2553312424361096,0.5006293084963549,-0.0031582929990667807,7.612046710837179,8.168563907696845,0.5565171968596658,0.5006293084963549,1.0,0.0008519868243630491,0.7957142857142856,0.82,0.024285714285714355,0.2553312424361096,0.5006293084963549,-5.812401516225307e-05,-1.9726201546436608,-1.899384078135077,0.07323607650858377,0.5006293084963549,0.2553312424361096,0.0006708035453391048,ok,ok
nebDFT2k:mp-758720_0_3_1_0_0,init,final Li endpoint appended to initial NEB image,8.359601622489793,9.039897076037667,0.680295453547874,0.5041673336462468,1.0,-0.03691337173159592,6.36799336949591,6.981385738973195,0.6133923694772854,0.0,0.2510733564659078,0.023526991004723996,0.6916666666666668,0.9066666666666666,0.21499999999999986,0.5041673336462468,0.7555933990310544,-0.016910017328626625,-0.9514494259409816,-0.6134234444469754,0.3380259814940062,1.0,0.5041673336462468,0.003673960246978747,ok,ok
nebDFT2k:mp-758793_0_1_0_0_0,init,final Li endpoint appended to initial NEB image,10.45905877813666,12.091412852954894,1.6323540748182346,0.5007237001605584,1.0,-0.03010922206399247,6.122025237249391,6.807532106599042,0.6855068693496511,0.0,0.7472330072736445,-0.06263908776372729,0.8753846153846153,0.9776470588235294,0.10226244343891411,0.5007237001605584,0.0,0.011484790818646395,-1.7013010121824679,-1.46245376286783,0.23884724931463786,1.0,0.5007237001605584,0.009835316856123044,ok,ok
nebDFT2k:mp-759082_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,9.975262763900698,11.636679149950524,1.6614163860498259,0.49884993356424234,1.0,-0.0028888207287876,6.7411933700753295,7.580104234068153,0.8389108639928233,0.0,0.7477022317425077,-0.02239664971401778,0.6869230769230769,0.7606666666666667,0.07374358974358985,1.0,0.25007185189363557,0.013698381928280878,-1.777508491165225,-1.2610542069587323,0.5164542842064928,0.0,0.49884993356424234,-0.006604423329537812,ok,ok
nebDFT2k:mp-759082_0_2_1_0_0,init,final Li endpoint appended to initial NEB image,9.55665503467992,11.644586709194543,2.087931674514623,0.502200176001479,1.0,-0.012592802724433305,6.1493962352627465,6.663492645524961,0.5140964102622148,0.502200176001479,1.0,-0.06664530884235109,0.6375000000000001,0.7516666666666666,0.11416666666666653,0.0,0.502200176001479,-0.00569269668574518,-1.7981473722294332,-1.501789234590985,0.2963581376384483,0.0,0.502200176001479,0.007483577109663075,ok,ok
nebDFT2k:mp-759082_1_0_0_1_0,init,final Li endpoint appended to initial NEB image,10.488425241473562,12.528156727168174,2.0397314856946114,0.5036534720751878,0.1700449602914501,-0.007580795767389681,6.319563214519445,7.025324711990534,0.7057614974710891,0.5036534720751878,0.8401160599906866,-0.01947675626332801,0.6869230769230769,0.8022222222222222,0.11529914529914531,0.0,0.5036534720751878,-0.0008012460659839182,-1.7806686843189279,-1.4572403625285082,0.3234283217904197,0.0,0.5036534720751878,0.0005791604805250872,ok,ok
nebDFT2k:mp-759132_4_3_0_0_1,init,final Li endpoint appended to initial NEB image,9.328998607901456,10.40338322019939,1.0743846122979335,0.0,0.5072784650927357,-0.08723450972659919,6.055430264054083,6.134790796965578,0.07936053291149481,0.2540956703111732,0.7491057609632853,-0.013967237137590072,0.6950000000000001,0.9876470588235293,0.29264705882352926,1.0,0.7491057609632853,-0.021331168878062523,-1.709808581897028,-1.3848204565943694,0.3249881253026585,0.7491057609632853,0.5072784650927357,0.06245530821572276,ok,ok
nebDFT2k:mp-759139_2_1_1_0_0,init,final Li endpoint appended to initial NEB image,9.200600759033481,9.899459103400417,0.6988583443669363,0.5071187116081535,0.0,-0.020268805084429076,7.043084473366815,7.508327383887961,0.4652429105211455,0.25219991710072703,1.0,-0.11265282492835516,0.7876923076923077,1.001875,0.21418269230769238,0.5071187116081535,0.0,-0.0008583189491208065,-1.374514625173906,-0.9703186445446269,0.4041959806292791,1.0,0.5071187116081535,0.08290936660075043,ok,ok
nebDFT2k:mp-759220_0_15_0_0_0,init,final Li endpoint appended to initial NEB image,10.923901313372946,11.421678864181917,0.497777550808971,0.0,0.49739519429500506,0.002307591636507844,6.673921047164907,7.632482552040078,0.9585615048751714,0.0,0.49739519429500506,0.0013819167415256572,0.8310526315789474,0.9176470588235295,0.0865944272445821,0.49739519429500506,0.0,-0.00024340764180669217,-1.623968374580619,-1.3915145711007517,0.23245380347986733,0.0,0.49739519429500506,-0.0002864119141829935,ok,ok
nebDFT2k:mp-759229_3_6_0_1_0,init,final Li endpoint appended to initial NEB image,8.96627813323707,11.224396262642982,2.2581181294059114,0.4953711255095187,0.0,0.12383699735752796,6.1354819825917115,6.820404336358406,0.6849223537666944,0.4953711255095187,0.0,0.07650929557414399,0.755,0.9089473684210526,0.1539473684210526,0.4953711255095187,0.0,-0.0021306161354992526,-1.6212214680987989,-1.2706659678640142,0.35055550023478466,0.0,0.4953711255095187,-0.007056211563209902,ok,ok
nebDFT2k:mp-759244_7_6_1_0_0,init,final Li endpoint appended to initial NEB image,9.791625002208583,11.350287776831447,1.5586627746228636,0.7450236885395153,0.24833936560438089,0.395172663231274,6.4719157720620215,7.752240431964924,1.2803246599029023,0.7450236885395153,0.24833936560438089,0.3370995821753624,0.8,0.905,0.10499999999999998,0.0,0.24833936560438089,0.004549611533181952,-1.9954791045459668,-1.4719356626439617,0.5235434419020051,0.0,0.49395523939043057,-0.02498210768989717,ok,ok
nebDFT2k:mp-759244_6_10_0_0_1,init,final Li endpoint appended to initial NEB image,10.070659091116926,11.342928686613256,1.2722695954963292,0.7473027522111926,0.2505057858795853,0.29604969350639365,6.550111756226883,7.561840240310695,1.0117284840838119,0.7473027522111926,0.2505057858795853,0.24041452234599658,0.8,0.9049999999999999,0.10499999999999987,0.0,0.2505057858795853,0.008689892273377853,-1.9958127269693233,-1.467098789441589,0.5287139375277343,1.0,0.4975155515692087,-0.01337801318716958,ok,ok
nebDFT2k:mp-759244_0_2_0_0_0,init,final Li endpoint appended to initial NEB image,10.093401790177769,11.428200108564258,1.3347983183864898,0.2588317094799922,0.7583466927377691,-0.30931554807029915,6.615279156739472,7.641891359075602,1.0266122023361302,0.2588317094799922,0.7583466927377691,-0.2452348057635314,0.8,0.905,0.10499999999999998,0.0,0.7583466927377691,-0.01537743903677491,-1.9968265093917066,-1.4876355261730045,0.509190983218702,1.0,0.5121104304262956,0.016496852342872792,ok,ok
nebDFT2k:mp-759244_4_6_0_0_0,init,final Li endpoint appended to initial NEB image,10.019031173641089,11.438621623565798,1.4195904499247085,0.7466674028065649,0.24780926366342254,0.3738514395814505,6.5758633502627974,7.707938344197723,1.1320749939349257,0.7466674028065649,0.24780926366342254,0.30220124955762895,0.7353846153846154,0.9049999999999999,0.1696153846153845,0.0,0.24780926366342254,0.0006510254787354675,-1.9980953413552296,-1.5123934202144638,0.4857019211407658,0.0,0.4950582913558002,-0.029138834211743903,ok,ok
nebDFT2k:mp-759244_5_10_1_0_0,init,final Li endpoint appended to initial NEB image,10.05832435384951,11.487421647294195,1.4290972934446842,0.25244063832680236,0.754394934782202,-0.3619817167066639,6.593533566378488,7.7277792648616375,1.1342456984831495,0.25244063832680236,0.754394934782202,-0.2879361653432264,0.7353846153846154,0.9049999999999999,0.1696153846153845,0.0,0.754394934782202,-0.01681727738280364,-1.9982741117958467,-1.5050228184605612,0.4932512933352855,0.0,0.505512625464777,0.028445606210454777,ok,ok
nebDFT2k:mp-759667_2_4_0_0_0,init,final Li endpoint appended to initial NEB image,11.044872609415698,13.804654527985576,2.759781918569878,0.8376804082801839,0.3474349676263447,0.8394733948966984,6.393580977598808,8.17037606402368,1.7767950864248716,0.8376804082801839,0.3474349676263447,0.31507612457752465,0.8141176470588235,0.858125,0.044007352941176525,0.6762045978420554,0.5127143789377,0.0016384815679117981,-1.7514842455065591,-1.1462889555767426,0.6051952899298165,0.0,0.6762045978420554,-0.03340973535412051,ok,ok
nebDFT2k:mp-759667_3_4_0_1_0,init,final Li endpoint appended to initial NEB image,11.436268532352365,13.75409063859713,2.3178221062447655,1.0,0.5029777613396296,0.25698786073127167,6.56064800983455,9.27452600878763,2.7138779989530804,0.0,0.5029777613396296,0.020480698669327335,0.7666666666666667,0.8566666666666667,0.08999999999999997,0.7539922359159303,1.0,0.011594203142542059,-1.752800528734131,-1.4491649437314065,0.3036355850027246,0.0,0.7539922359159303,-0.06098444415676618,ok,ok
nebDFT2k:mp-759667_2_1_1_1_0,init,final Li endpoint appended to initial NEB image,9.088602162923399,12.452480088232782,3.3638779253093833,0.49774457260781685,0.0,0.3629375030166315,5.98084722601413,6.745399599159717,0.7645523731455874,0.49774457260781685,0.0,0.12814677462277224,0.7987500000000001,0.8390909090909091,0.04034090909090904,1.0,0.49774457260781685,0.008042743369379324,-1.757669899048626,-1.3303250331088392,0.4273448659397867,1.0,0.49774457260781685,-0.022809849202940047,ok,ok
nebDFT2k:mp-759753_4_0_0_0_1,init,final Li endpoint appended to initial NEB image,13.390880530689646,15.488514164983753,2.097633634294107,0.0,0.6592670608989949,-0.14557679594128636,6.946364157449416,9.410942782573692,2.4645786251242754,1.0,0.6592670608989949,-0.3207083128133643,0.6941666666666667,0.7994117647058824,0.10524509803921567,0.1636987759640589,0.32943464479544327,0.001363035105014898,-1.9985912569889168,-1.733013117275362,0.2655781397135548,0.1636987759640589,0.6592670608989949,-0.057360954267940634,ok,ok
nebDFT2k:mp-759783_2_3_1_0_0,init,final Li endpoint appended to initial NEB image,9.957346859366472,11.650629423110846,1.6932825637443738,0.5045544326347245,1.0,-0.015340515408306388,6.754148185570754,7.573142680883301,0.8189944953125465,1.0,0.2541182607992892,0.018022413298608875,0.6869230769230769,0.78,0.09307692307692317,0.0,0.7500136970533773,-0.01835703151239504,-1.7775285485208994,-1.2748200668650196,0.5027084816558798,1.0,0.5045544326347245,0.008147010302501978,ok,ok
nebDFT2k:mp-759783_4_3_0_1_0,init,final Li endpoint appended to initial NEB image,10.512904986744612,12.544743589779934,2.0318386030353217,0.5121254659965853,0.1727500434301298,-0.004585783309642544,6.307373087244098,7.024630777132479,0.7172576898883811,0.5121254659965853,0.8441284347099627,-0.022795322066304635,0.6869230769230769,0.8022222222222222,0.11529914529914531,1.0,0.5121254659965853,-0.0019145298470742422,-1.7777167011375776,-1.4604645688889317,0.3172521322486459,0.0,0.5121254659965853,6.775387505131292e-05,ok,ok
nebDFT2k:mp-760344_7_5_0_1_1,init,final Li endpoint appended to initial NEB image,11.079156932410115,12.982024694268315,1.9028677618582002,0.5063509721377368,1.0,-0.03473117294171413,7.437328960785995,10.617743388195358,3.180414427409363,1.0,0.5063509721377368,-0.16285008484104058,0.79,0.9335000000000001,0.14350000000000007,0.5063509721377368,0.0,-0.01095204473384348,-1.4188487300736037,-0.328887516010982,1.0899612140626216,1.0,0.5063509721377368,0.007942368132366373,ok,ok
nebDFT2k:mp-760344_4_8_0_0_0,init,final Li endpoint appended to initial NEB image,11.869430535236411,12.920366175376108,1.0509356401396968,0.7548243713197731,0.0,0.3104166168872986,6.827427107484141,7.820777071109686,0.993349963625545,1.0,0.5090806643888304,0.1137412367431061,0.8388235294117647,0.9152631578947369,0.07643962848297214,0.25679501158388063,0.0,-0.012585144383731817,-1.8786499132669192,-1.337385122827227,0.5412647904396921,1.0,0.5090806643888304,0.12142209430886541,ok,ok
nebDFT2k:mp-760344_6_8_0_1_0,init,final Li endpoint appended to initial NEB image,11.884938632849146,12.934983084092574,1.0500444512434282,1.0,0.0,0.3417182660695879,6.883882574897997,7.803903564752301,0.9200209898543044,1.0,0.507349432968065,0.02974211724433662,0.8213333333333334,0.9152631578947369,0.09392982456140353,0.7551641387760842,0.0,0.019168915543366416,-1.8678014533942964,-1.3360851584595173,0.5317162949347791,1.0,0.2543534525362547,0.1237167075238862,ok,ok
nebDFT2k:mp-760344_4_6_1_-1_0,init,final Li endpoint appended to initial NEB image,11.088239954460311,12.931911308963242,1.8436713545029306,0.4951659663640519,1.0,-0.01186874104030089,7.380053987965873,10.643156707547165,3.2631027195812923,1.0,0.4951659663640519,0.16557766908749105,0.79,0.9335000000000001,0.14350000000000007,0.4951659663640519,0.0,0.013294802239348147,-1.423619456481503,-0.331414554796455,1.0922049016850481,1.0,0.4951659663640519,-0.006258191201347629,ok,ok
nebDFT2k:mp-760344_7_4_0_1_0,init,final Li endpoint appended to initial NEB image,11.615725536131784,12.93473488676057,1.3190093506287859,0.49452321036979185,0.0,-0.020626244340706812,7.415353639208551,8.429184808709373,1.013831169500822,1.0,0.49452321036979185,0.07393583271941173,0.84,0.9335000000000001,0.09350000000000014,0.49452321036979185,0.0,0.0015080247766389165,-1.4199407120546776,-0.95509985710535,0.4648408549493277,1.0,0.49452321036979185,0.0005599371021896005,ok,ok
nebDFT2k:mp-760344_7_9_0_1_1,init,final Li endpoint appended to initial NEB image,11.77629953780904,12.936878120583163,1.1605785827741233,1.0,0.0,0.37682662581849424,6.8524800886482184,7.832058779686657,0.979578691038439,1.0,0.5041392895412803,0.04746878857817194,0.8213333333333334,0.9152631578947369,0.09392982456140353,0.7506488320413146,0.0,0.022385968571383086,-1.8679878488243438,-1.3279030696350547,0.5400847791892891,1.0,0.2554796007375849,0.12669990227935368,ok,ok
nebDFT2k:mp-760344_10_9_0_0_1,init,final Li endpoint appended to initial NEB image,8.85287750077947,11.815239666791426,2.962362166011955,0.4901987836958154,0.0,-0.12106220068566387,6.874278813370441,8.492245354578165,1.617966541207724,1.0,0.6550620169497797,-0.21031277587655106,0.847857142857143,0.9345454545454547,0.0866883116883117,0.1603876285235596,0.6550620169497797,-0.017489945101743787,-1.8637873207185651,-0.6432176370480633,1.2205696836705018,1.0,0.4901987836958154,0.062133274481218526,ok,ok
nebDFT2k:mp-760344_6_4_0_1_0,init,final Li endpoint appended to initial NEB image,11.652795801395074,12.931911304264922,1.279115502869848,0.49514512269522365,0.0,0.021248609752025693,7.380053970257009,8.424353079202739,1.0442991089457294,0.0,0.49514512269522365,-0.09208674298672603,0.84,0.9335000000000001,0.09350000000000014,0.49514512269522365,1.0,-0.0008191431996292242,-1.4236194552590795,-0.9704155976138685,0.453203857645211,0.0,0.49514512269522365,-0.0026537774687758198,ok,ok
nebDFT2k:mp-760344_10_4_0_1_0,init,final Li endpoint appended to initial NEB image,11.81867987825174,12.911284997516184,1.0926051192644444,0.0,1.0,-0.349876204320263,6.88010811801235,7.809095970852373,0.9289878528400228,0.0,0.4936648495000329,-0.04056678301118666,0.8213333333333334,0.9152631578947369,0.09392982456140353,0.24571845236462891,1.0,-0.02058770563205764,-1.8654365127777432,-1.3275458695576507,0.5378906432200925,0.0,0.744470017798383,-0.12540483251933987,ok,ok
nebDFT2k:mp-760344_9_5_1_0_0,init,final Li endpoint appended to initial NEB image,11.787289918571108,12.99526745612285,1.2079775375517414,0.0,1.0,-0.35877317374598405,6.781663692650335,7.833723096887937,1.0520594042376015,0.0,0.49366386549028574,-0.12327652821193746,0.8388235294117647,0.9152631578947369,0.07643962848297214,0.7431323029080793,1.0,0.009434018157196966,-1.8815373435516753,-1.3401862532161046,0.5413510903355707,0.0,0.49366386549028574,-0.12234172633647744,ok,ok
nebDFT2k:mp-761094_0_2_0_0_1,init,final Li endpoint appended to initial NEB image,5.217577860834643,9.923484451262116,4.705906590427473,0.49478712941487746,1.0,-0.0123496584772953,6.6904254618213415,8.526803117907017,1.8363776560856753,0.49478712941487746,0.16017139026326832,0.041744394186808975,0.8400000000000001,1.0114285714285716,0.17142857142857149,0.66683065922638,1.0,0.002764444279200917,-1.7155431172996911,0.08610932000844487,1.801652437308136,1.0,0.49478712941487746,0.01386919128038977,ok,ok
nebDFT2k:mp-761094_1_5_0_1_0,init,final Li endpoint appended to initial NEB image,6.018378638033317,9.789313258759396,3.770934620726079,0.5115493829561603,0.0,0.11106458138278352,6.976657432787685,8.550746373549682,1.574088940761997,0.5115493829561603,0.17109916756491386,0.09929090153694187,0.8836363636363636,1.0333333333333334,0.14969696969696988,0.34279407547787577,1.0,-0.004212830309608007,-1.7734347421912917,-0.49272161058828967,1.280713131603002,1.0,0.5115493829561603,0.018919505139793513,ok,ok
nebDFT2k:mp-761269_2_1_1_-1_0,init,final Li endpoint appended to initial NEB image,5.587512522960109,8.540483181404493,2.952970658444384,0.50188176920942,1.0,0.000445680696541384,6.286883281187627,7.452556351585395,1.1656730703977676,0.0,0.16734030692532553,0.0010155879144098101,0.7790909090909092,0.8880000000000001,0.10890909090909096,0.16734030692532553,0.50188176920942,-0.007223431143859149,-0.9376280076904133,-0.22274117145649922,0.7148868362339141,0.0,0.50188176920942,0.00034856111941267143,ok,ok
nebDFT2k:mp-761849_6_5_1_0_0,init,final Li endpoint appended to initial NEB image,10.132850975303889,11.571068690209868,1.4382177149059796,0.5052641505192061,1.0,-0.33784283855526454,6.8244706587007045,8.251537883459223,1.4270672247585185,0.0,1.0,-0.15924520587279645,0.7949999999999999,1.1014285714285712,0.3064285714285713,0.5052641505192061,1.0,-0.03750438204341844,-1.8554007315745895,-1.217927848303249,0.6374728832713406,0.0,0.5052641505192061,-0.047373628524538525,ok,ok
nebDFT2k:mp-761849_5_7_0_0_1,init,final Li endpoint appended to initial NEB image,11.696780121015491,12.473014405367842,0.7762342843523502,0.0,0.5001014118483897,-0.017040081714783994,6.777773580391198,7.814442508221639,1.0366689278304406,0.5001014118483897,0.0,0.013799260432603155,0.7933333333333333,1.1014285714285712,0.30809523809523787,0.5001014118483897,0.0,0.010877086997316432,-1.6509397089353304,-1.5484768601648906,0.10246284877043976,0.24803988996389445,0.5001014118483897,-0.009200818320183046,ok,ok
nebDFT2k:mp-762319_14_26_0_0_0,init,final Li endpoint appended to initial NEB image,11.21675042754218,12.388132041409797,1.1713816138676165,0.7378836219282678,0.0,0.24411009025600094,6.9755575494166076,8.061642199064991,1.0860846496483836,0.7378836219282678,0.0,0.1031787753784994,0.9125,1.0490000000000002,0.13650000000000018,0.2327862996716635,0.0,-0.010318911258386465,-1.4551425962989857,-1.199991907817152,0.25515068848183375,0.4795643119406181,1.0,-0.033155155297003525,ok,ok
nebDFT2k:mp-763177_1_3_0_1_-1,init,final Li endpoint appended to initial NEB image,9.27407618666372,9.936569883327756,0.6624936966640362,0.4938621921713977,0.0,0.019898028329350836,6.736713859028288,7.502318254272607,0.7656043952443197,1.0,0.0,0.1785599096629107,0.8178571428571428,1.0605555555555555,0.24269841269841264,0.4938621921713977,1.0,0.007709354613097241,-1.3696930707029797,-0.9175101128724651,0.45218295783051465,0.0,0.4938621921713977,-0.019164553984432953,ok,ok
nebDFT2k:mp-764867_1_8_0_1_1,init,final Li endpoint appended to initial NEB image,8.91475544973848,11.51623652367427,2.6014810739357888,0.6602157992175708,0.1598446086837284,0.35551603010975086,6.471052771005474,9.32110155579778,2.850048784792306,0.0,0.3244599342213612,0.49065117545798564,0.8525,0.8971428571428571,0.044642857142857095,0.1598446086837284,0.0,-3.508276056907178e-05,-1.9365496414117167,-0.6650226409044917,1.271527000507225,0.0,0.49154679236772136,0.01804899754413647,ok,ok
nebDFT2k:mp-765411_1_6_0_0_0,init,final Li endpoint appended to initial NEB image,9.880630776773346,10.159588174779325,0.2789573980059785,0.5029480492439001,0.25287224215168536,0.035353336210475206,8.03339542856336,8.530437926797228,0.4970424982338688,1.0,0.0,0.07014100188608197,0.845,1.0225,0.1775,0.5029480492439001,0.0,-0.008409790621893731,-1.6001803642437573,-1.3021839336350023,0.297996430608755,1.0,0.5029480492439001,0.008591459662734113,ok,ok
nebDFT2k:mp-765501_2_0_1_0_0,init,final Li endpoint appended to initial NEB image,5.154964287159872,9.091752695754064,3.9367884085941913,0.49662571174875747,1.0,-0.1473686695046137,6.420298088291837,8.219461827619206,1.7991637393273692,0.49662571174875747,0.8360566628159924,-0.05360754363558229,0.8408333333333333,0.9925,0.15166666666666673,0.6662474015174924,1.0,0.0031135002409125034,-1.4439399256568552,-0.05816011416023444,1.3857798114966209,1.0,0.49662571174875747,0.09196621830259794,ok,ok
nebDFT2k:mp-765964_0_6_1_0_0,init,final Li endpoint appended to initial NEB image,9.50661355962085,12.076058677355231,2.5694451177343804,0.5131765779577369,0.0,0.1913774102601069,7.086883368408871,7.995349335212185,0.9084659668033144,0.5131765779577369,1.0,-0.06815274979992436,0.8270588235294117,0.8635294117647059,0.036470588235294144,0.5131765779577369,1.0,0.000641769643125012,-1.815697803320864,-1.0567926129528833,0.7589051903679807,1.0,0.5131765779577369,-0.009955261653900926,ok,ok
nebDFT2k:mp-766130_4_2_1_0_0,init,final Li endpoint appended to initial NEB image,8.957010220344147,11.479826091088492,2.5228158707443455,0.48931958601113124,0.8318661535259755,-0.3372445840057843,6.457816076515224,9.265519904623574,2.80770382810835,1.0,0.6590612768440222,-0.5007605035231011,0.8466666666666668,0.9064285714285715,0.05976190476190468,0.3240448595991387,1.0,-0.002833488904979309,-1.9373825802440354,-0.6550543626048353,1.2823282176392001,1.0,0.48931958601113124,-0.01755305826855158,ok,ok
nebDFT2k:mp-766612_6_10_0_0_0,init,final Li endpoint appended to initial NEB image,12.16568139914469,12.88488267623572,0.7192012770910292,0.25335418965361256,1.0,-0.20777924027162697,7.230747390865793,8.173946966520932,0.9431995756551386,0.0,0.7555979290138107,-0.2811533508469575,0.7833333333333334,0.8744444444444445,0.09111111111111103,0.25335418965361256,0.0,-0.007328604644750714,-1.8608284507767183,-1.1911787045464053,0.669649746230313,0.0,0.506337530083511,-0.13879630221796369,ok,ok
nebDFT2k:mp-768421_3_7_0_0_0,init,final Li endpoint appended to initial NEB image,8.905055826919758,9.604461149939258,0.6994053230194996,0.4991964620624894,1.0,-0.03348899623240076,7.059277613838937,7.6217848978606675,0.5625072840217307,0.0,0.24699797843213211,0.01089025638631469,0.7633333333333333,0.9493333333333333,0.18599999999999994,0.4991964620624894,1.0,-0.011694137269648186,-1.8071057921544038,-1.2919241492312528,0.515181642923151,0.0,0.4991964620624894,-0.006421099941394615,ok,ok
nebDFT2k:mp-768433_7_19_0_0_0,init,final Li endpoint appended to initial NEB image,8.820567037382176,9.73483409233062,0.9142670549484446,0.48985146391690093,1.0,-0.03163586819449993,7.022568207106415,7.429259817028243,0.40669160992182807,0.48985146391690093,1.0,-0.004080505094275377,0.8528571428571429,0.9699999999999998,0.11714285714285688,0.48985146391690093,0.0,-0.005561782800294401,-1.7491479021173169,-1.3025133936867568,0.4466345084305601,0.0,0.48985146391690093,0.0006433130144611887,ok,ok
nebDFT2k:mp-768508_3_7_0_0_0,init,final Li endpoint appended to initial NEB image,11.701656432278892,13.521841490064684,1.8201850577857925,0.7469721187661998,0.24536504772158663,0.4921003710052947,6.224819076003842,8.57184241161405,2.3470233356102073,1.0,0.24536504772158663,0.7329400997982383,0.7435714285714285,0.7870588235294117,0.04348739495798315,0.7469721187661998,0.0,0.010279503400683787,-1.9073515454570655,-1.1352954195697667,0.7720561258872989,1.0,0.49460505387356984,0.10545950223779854,ok,ok
nebDFT2k:mp-768738_3_2_1_1_0,init,final Li endpoint appended to initial NEB image,8.252524311359728,12.086229967586224,3.8337056562264955,0.5142699207582733,1.0,-0.0020643202479071476,6.221085845678223,9.525677862516085,3.304592016837862,0.0,0.5142699207582733,-0.015251067145643837,0.7933333333333333,0.9650000000000002,0.17166666666666686,0.5142699207582733,1.0,0.003066384180850368,-1.5888787210389492,-0.017939946372627923,1.5709387746663213,0.0,0.5142699207582733,0.004222497094690358,ok,ok
nebDFT2k:mp-768843_14_11_0_1_1,init,final Li endpoint appended to initial NEB image,9.412834215494602,9.774763502809574,0.36192928731497176,0.49596455184559984,0.7506124901150737,-0.00795495048495276,7.356508805475666,7.829316454565853,0.47280764909018647,0.0,0.7506124901150737,-0.001279455171152133,0.8371428571428571,0.9699999999999999,0.13285714285714278,0.49596455184559984,1.0,-0.006169412698546706,-1.7425704485175917,-1.3101923317203419,0.4323781167972498,0.0,0.49596455184559984,0.001451966615846012,ok,ok
